Frame,Time,0001_1,0001_2,0001_3,0001_4,0002_1,0002_2,0002_3,0004_1,0004_2,0004_3,0005_1,0005_2,0005_3,0005_4,0006_1,0006_2,0006_3
103,7.285714285714286,2510211.254840617,2644824.9947297736,2526108.573138417,2101387.5882725213,2389869.731913733,2025222.0983481123,2374036.228391912,2500168.8003697023,2105643.5492100692,,3263092.236291479,2186474.2118298374,2290249.28349451,2536563.8245871766,2543511.935506311,3006299.163785745,2665494.081355259
104,7.357142857142857,2603263.383386657,2353267.1176592195,2446534.299701271,2258298.2672657087,2639159.083344414,2241979.808031966,2348274.304316337,2320572.626168619,,,3084963.2153093414,2088067.618739256,,2470151.438955644,2445322.453044959,2809072.52865361,2426853.8570966194
105,7.428571428571428,2524028.1326230033,2545771.6298128576,2303372.0193399913,2331881.7502082735,2560364.4857046595,2138363.7674756725,2328689.723287126,2460820.3326547462,,,3176141.190725304,2064577.251076565,,,2662723.099453181,2900293.140846216,2501338.532970747
106,7.5,2482668.4539251197,2552891.2290742663,2271700.9848009394,2161824.3318796908,2416047.4438454304,2005153.8475474946,2541224.3338308274,2488257.495800018,2041887.5368175388,,3018429.2987182434,2005981.4386374606,,,2269179.2152665663,2816770.3116283626,2837778.9252717765
107,7.571428571428571,2616071.548534883,2674684.7793528973,2380976.6069250945,2181358.742960379,2571063.346654528,2108995.6671821256,2401850.6889651446,2509857.402763713,,,3072275.522198036,2265691.068758578,,2525534.7848843224,2290083.3169105477,,2821082.334938109
108,7.642857142857142,2514356.2902494655,2363076.2101159343,2329577.147859427,2136710.592251004,2461605.5427879463,1933744.1727578763,2479606.318135928,,1976024.1618927342,,2906802.5667315423,2142534.177998156,,,2482581.477394127,2856920.5916728224,2811141.014604299
109,7.7142857142857135,2548074.2895674803,2595953.7113768915,2444454.136637945,2318470.4683651743,2428193.4150320734,2025105.552710282,2491255.4599593063,2191259.198130071,2060576.6408138797,,2930293.8385472437,2387464.931867736,,,2298797.508699746,2737022.7803133414,
110,7.785714285714286,2570526.7897947845,2515114.2099197637,2531696.5299446285,2043218.5108064837,,2207050.9683752893,2452798.03360395,,2036926.9700853478,,3003537.49043009,2274803.603274272,,,2534807.1587919346,2828652.877461804,2434738.915964212
111,7.857142857142857,2594175.517384079,2350695.0813977993,2367091.1218059026,2006873.5817887194,2528880.7577240528,1917029.4419656782,2429916.055438715,,2013986.6502548198,,3054978.3957442786,2287337.9143169574,,2666104.7089051786,2526674.31895202,2752764.699929418,2670756.2380170254
112,7.928571428571428,2439789.8805859005,2386333.2698675245,2318767.5496608843,2131685.000484986,2569124.87301249,1881392.7576786042,2243636.8192352806,2228212.340343949,2066529.3381568044,,3180876.5509688105,2114807.375837244,,,2350634.7158030635,2672148.5603021807,2633703.538318794
113,8.0,2563587.666961386,2683985.405552252,2243340.8093769504,2393096.077441205,2403674.506265746,1883703.6672456686,2420598.531074422,2193669.9319822765,,,3332948.1526891664,2222025.822645768,,,2502565.5613513156,2541143.6221018,2552982.678283673
114,8.071428571428571,2511704.33602633,2639401.4267664272,2290819.225661456,2202087.6320145936,2656007.4106879183,1966323.5814309304,2556490.4208756457,2467472.186096734,2247197.1118107527,,3161168.047189395,2408195.9120148676,2231746.374485409,2525173.4277634155,2342098.7429493605,2552140.523918992,
115,8.142857142857142,2377067.6755681615,2640715.5231064023,2239198.8927225685,2152372.9430843545,2425585.677397705,2008672.0468055955,2344260.294829117,,1963979.8593386353,,2842910.448888424,2299746.6233424987,2444186.0045483164,,,2671544.5045743175,
116,8.214285714285714,2703362.8124610838,2323350.9183698352,2276608.1718609324,2103822.6230201037,2665899.66939006,2092821.6042700745,2484188.3009673636,,2127524.917150739,,3173991.8325325777,2188829.158483372,2187118.7095400295,,2400400.7618875992,2527214.8897852437,
117,8.285714285714285,2486947.461073101,2537528.2010688377,2350968.2386701303,2217653.194067077,2600956.828197964,2235665.7804542026,2395029.7146036187,,1978376.4690697053,,3216354.8474588837,2081225.5894286216,,,2119416.6261692983,2858079.0312079955,2687350.5932872673
118,8.357142857142856,2694361.989214846,2512074.73173718,2078639.4868685403,2255655.965291289,2719611.0114029823,2008778.437636528,2459268.0418819343,2095632.9883777846,,,3143789.658067734,2028426.6191973898,,,2573991.3227354325,2844279.1043962566,2739579.5697741997
119,8.428571428571429,2268731.66862856,2372067.075164808,2244893.099708391,2206637.997741242,2436072.100475281,1917919.4220470695,2272107.3568544155,2134180.5764503144,,,3233792.500209373,2174533.818845868,2402826.684952748,2637962.9639034937,2451859.9048497444,2811090.252314164,2624488.531770765
120,8.5,2727984.4800240328,2493551.6102873883,2106145.7069177744,2231322.3079431015,2659795.02078988,2027286.8402222916,2340397.1327947816,2355514.153699523,2066683.7975338872,,3190623.7135099075,2251400.014911723,,2588561.707099515,2444790.3665058645,2682305.0748334704,2707384.0408340213
121,8.571428571428571,2501126.443191737,2391008.18341038,2444091.430225397,2288083.0638307985,2597585.1143820863,1820383.469349152,2508843.2055749767,2302215.9206454363,2015821.228396921,,2930146.8532437794,2284266.548691732,2342928.242513422,2820688.54896948,2265094.7225826792,2635479.7409362593,
122,8.642857142857142,2535765.2624338306,2609445.6913846047,2291852.1476220153,2028603.3285328639,2554313.3342960523,2151585.6520594605,2383350.3232464646,2464016.0283174543,2217508.935884863,,3036421.9861259535,2132174.2216432807,2137677.9907499966,,2436082.7263562176,2610854.0079713245,2766673.1546452683
123,8.714285714285714,2545894.576814837,2316212.507397703,2296942.0202003485,2145895.6270936397,2633134.35366503,2081449.7553088258,2415884.704527897,2290921.112998152,1990951.6781831419,,3093148.727179283,2149118.3965002773,,2558398.350049034,,,2417835.254326896
124,8.785714285714285,2578251.7845260897,2351624.57108822,2364853.6678318833,2283845.826931333,2793282.1400433043,2185333.678106369,2484482.1872266615,,,,3077200.086326313,2095872.7747018696,,,2608992.8402376072,2668139.4932619412,2706949.827322148
125,8.857142857142856,2402413.8098344044,2233506.4158660136,2424595.3019253877,2250472.9740677364,2539950.151942898,2012615.9100634404,2358668.2964997864,2017968.4946333675,2260056.9337359117,,3153803.9975223737,2011487.3946257632,2270639.9657832948,2873336.0533148116,2385650.988102567,2764835.3044416346,2611300.4009386753
126,8.928571428571429,2530806.1692771716,2284888.315462469,,2137624.0883578835,2624791.2764239376,2098639.816381393,2601038.1634788783,2452743.8832020713,2112435.069655381,,3073109.756508873,2173408.371416178,2441999.216256228,2347757.0883509656,2328663.963839646,2797996.8634391604,2437173.858603618
127,9.0,2693109.4878457575,2560076.1404336123,2265040.9599923077,2482737.4656841443,2589224.4389833226,2020339.6038679846,2267217.1787208295,2289151.122092327,2178286.5086211874,,3018181.2340215733,2211853.595536101,2421400.5192617183,2446945.6077156784,2375695.1720222393,2646785.401070533,2592321.2737285653
128,9.071428571428571,2426093.777060056,2668076.437154637,2310723.9050011807,2257655.0012253574,2611512.306953639,2043439.0005482554,2646743.659457756,,,,3026222.255961977,2112984.9323102552,2145557.860586547,2768917.0364596965,,2896989.4374364135,2434650.7872305247
129,9.142857142857142,2620649.661357938,2524415.1798476167,2198548.687700763,2027783.9182185426,2569501.462581524,2162160.5499905283,2354469.0454652477,,2137388.122839952,,3057493.229136731,2120602.6235643495,2226965.01143099,2523481.4378590235,2546749.0245146593,2772801.292362345,2670477.633155867
130,9.214285714285714,2560493.4090423468,2305814.6125446423,2391839.6996905077,2239629.492493883,2579865.4180512405,2240986.311470026,2266387.145305744,,2182093.546477286,,3384530.0452944855,1979937.7154341543,,2624370.3897384824,2538186.8215503576,2699689.780576436,2810500.299562727
131,9.285714285714285,2503509.427635067,2476934.264236264,2472071.347969258,1998424.9074537489,2745739.6085286466,2003627.0049387044,2544501.951633815,,2200694.4334901366,,3145575.230347018,1944435.3435544553,2051898.7777506546,2528054.4533632314,2440366.595652555,2647275.2840702105,2797533.080691452
132,9.357142857142856,2381662.6406394285,2400704.005808773,,2014513.968524279,2687801.675935893,2090276.3590369155,2459730.9245517603,,2125899.017306313,,3011532.6466253274,2119773.139453628,2291191.082894906,2690741.5327426055,2449467.67026351,2432338.1315488624,2526351.281034769
133,9.428571428571429,2624543.553659938,2415283.604388451,2304934.1387213985,2126267.4274752215,2695886.216638593,2024805.3379125781,2481702.293061145,2556613.3114358056,1898487.182948507,,3246043.959770845,1958251.1614273048,2458469.2571433424,2614680.1251799604,2426818.168232142,2743185.356682809,2677593.797714957
134,9.5,2525495.5496602133,2487030.6270827437,2371275.033618325,2089952.378905882,2624800.044953111,2094961.671974989,2283395.530810838,2367455.9582006685,2242667.024712415,,3051558.471363316,2197115.224464121,2272049.6289578383,2606147.8806874044,,2720621.133724239,2704878.068253465
135,9.571428571428571,2563132.9776348784,2366002.5620984305,2336212.565241338,2115036.1328499345,2449985.8029736346,2124839.657166113,2174173.4027048675,,2270621.7135208184,,3338890.64004029,1968845.8788943102,2422351.91111975,2454715.808997078,2434802.2287474256,2671536.603109611,2674214.431403691
136,9.642857142857142,2562906.5968452496,2327472.7294096043,2225761.3582962193,2157591.9420347707,2694235.378183114,2049764.9091922918,2389776.937526175,2226071.277493632,2207570.3872073065,,3024131.710450194,2056187.386924327,,2389156.266473194,2453793.258557316,2801657.760978947,2640257.147522017
137,9.714285714285714,2741829.8375237277,2340876.1521735964,2367399.8674336476,2145904.503857309,2734165.9802799295,2195361.8988164137,2302793.6027934183,2340399.655293116,1910764.4057089167,,3146804.92936816,2046014.4286302247,,,2501427.735308646,2782866.5779336765,2709601.9773240606
138,9.785714285714285,2508565.262805992,2412400.3900320367,2072063.995428842,2217198.6288031056,2592604.317267187,2240905.192859854,2425718.838816036,2315391.9650850943,,,3043844.5278600072,2054292.224025409,2245716.27240434,2490729.8396967817,2617972.7758666417,2709943.210683296,2737389.2535926853
139,9.857142857142856,2525048.2763451375,2406615.1761595146,,2236481.13984496,2584318.4654726507,2147010.987443456,2434557.073488443,2303273.322189231,1903812.7205389994,,3249806.1353099006,2263418.6949812607,,2369913.494139528,2575288.131910972,2793129.282045879,2604579.969606386
140,9.928571428571429,2453100.496061113,2435357.1768441643,2236090.1602344564,2157803.3445793153,2684118.7919912487,2277202.687786982,2514011.3117297404,,,,3076437.218122338,2085071.7558784825,2381986.2529080687,2455486.2165288706,2237091.8425917253,2654717.0053481935,2504477.839371933
141,10.0,2509280.6369531094,2539294.1469953586,2406823.2179208337,2186955.0795453982,2729212.9707114985,2013166.036967336,2539448.047318888,2151861.260580609,2061471.2526568954,,3082558.6528088003,2182458.98883129,,2514853.9299296383,,2668117.170564109,2921250.565408668
142,10.071428571428571,2640173.552682537,2331861.337687802,2228402.504651471,2116216.1700325743,2726028.3524735044,2268506.488149295,2553818.8006487293,,,,3031770.0600560936,2118998.8259448726,2302775.2158357776,2707591.908756449,2256738.473051791,3022112.3726872085,2800309.9843545374
143,10.142857142857142,2363059.4626764646,2301869.843197631,2257207.742961028,2295481.95243598,2586766.664218106,2103057.171600329,2471392.050501026,2253088.303045089,2194041.288459177,,3081718.1163199656,2138070.2708723955,,2507425.6192655023,2402693.0046622143,2918367.881404981,2637990.578236982
144,10.214285714285714,2302529.9358660905,2598936.949097504,2489462.8383728885,2170926.741552471,2806222.8444587486,1967868.8665727188,2476399.313276441,2156439.418137019,2221263.1005969155,,3186859.6107994406,1989278.6662020106,2314026.824664813,2435398.943256829,2415938.679416066,2739751.5826960383,2928389.636851522
145,10.285714285714285,2603981.942862175,2433299.3272958477,2404776.112208721,2323926.2327998844,2679650.485511162,2296686.527211812,2389693.22796023,,2026519.4086700592,,2814957.743240703,2078439.5105772698,,,,2481783.0849273005,
146,10.357142857142856,2626039.2101940345,2399832.2954478967,2076947.4968989086,2349621.7375326776,2771823.69496307,2303902.69820524,2443838.6434652316,2489353.8030719804,2091680.8669195536,,3014226.980445655,2122534.6424505166,2471273.3847552626,2526840.1610094844,,2454052.9455466224,
147,10.428571428571429,2410981.5436179936,2695318.8313714648,2212386.0505175553,2104654.224627688,2723425.8892625654,2023330.9602034877,2322315.1486883494,2158571.540084062,2081210.0513978014,,2910580.3531827033,2284126.1751077897,2244012.124382165,2694593.513929532,,2611546.7112147505,2690472.9739425555
148,10.5,2606707.4122527647,2454543.776130056,2377618.4020090178,2367562.709248395,2654712.2486091987,2124274.3926012875,2377738.233500436,,2049838.5090702034,,3222505.8563504736,2184844.1011231495,2215757.534880277,2641435.124755034,2413464.4823228456,2674730.3559934907,2794488.9889068007
149,10.571428571428571,2507249.6130008693,2644641.696450569,2282565.725017558,2023016.1939380814,2669105.6312506883,2086708.5711321288,2453261.8925224436,2025329.6737016845,2249934.116597371,,2846666.1237899214,2274810.868694741,,2579323.551217025,2487026.489579183,2969048.7938130763,2971486.344365589
150,10.642857142857142,2639208.3338093366,2526363.5442392705,2132169.8591667316,2342723.011449878,2741966.5898901313,2035454.2447009047,2352928.0397403245,2430199.5954555674,2074542.6623775961,,3131473.135905818,2085779.2274333865,2328587.6151310722,2514050.826739841,2515793.599258288,2722632.9611193854,2694346.09133719
151,10.714285714285714,2463051.4449353353,2647221.655916104,2200961.4883463015,2297981.588048195,2632319.5481520747,2116530.0388687374,2474930.8085762695,2394568.992120957,1995633.392382193,,3239262.3245687378,2289134.3734107045,,2567868.5266712597,,2871250.354219064,2755806.3653598763
152,10.785714285714285,2401248.836465409,2328619.7457853067,2245043.4437504075,2140722.544046502,2690795.1557182577,2094950.6395844317,2368228.1793316216,2480032.363298359,,,3116532.98205445,2300888.3526629936,2384531.2338757347,2589985.9711365085,,2771892.39466465,
153,10.857142857142856,2518189.3496521427,2728971.4748632647,2276661.7937467494,2260558.0183211695,2584274.039862018,2079983.5178687987,2399780.4358547013,,2175076.3952538515,,2890271.0609081713,2106084.989581263,2347138.9811099772,2605075.6471998836,2470272.8503168356,2620683.4526337218,2653340.59763558
154,10.928571428571429,2492582.1336241257,2398378.4199664313,2207637.913386338,2431974.497689563,2598520.64212034,2171536.0156767513,2421436.4121192484,2140345.44756632,2032299.572997848,,2891084.0277028265,2080722.1009741605,2194357.926885532,2469826.625065215,2380640.525090837,2702417.650732453,
155,11.0,2552338.587006883,2619371.0503915865,2090692.8056742803,2192146.1724547,2596449.567929144,2033392.1328114714,2430786.1839107964,2226592.7499542944,1900583.1175158212,,3020067.549526546,2171401.823970918,,2635997.293618622,2437645.120508996,,
156,11.071428571428571,2384443.9860855057,2334926.0093603837,2220964.1585850534,2060065.091150112,2665730.875406802,2055792.3607862738,2454403.186637902,2232195.9791780766,2064233.1463620206,,3143410.8433306334,2201774.045945947,,2233166.9698931887,2674891.840964678,2671054.9304698417,2572793.2565120743
157,11.142857142857142,2412618.2494290085,2457397.079950595,2410693.1517476914,2254645.8138262914,2746024.7432590346,2177300.8516625725,2410725.1280635195,,2290050.880818605,,3114959.393036559,2410074.361068323,2185995.119564673,2658830.352086917,2532527.6626772387,2967768.98916673,
158,11.214285714285714,2420776.8181427936,2463962.1320498497,2185823.1115236343,2350718.8355675186,2528434.625639293,2171610.499541989,2226837.2979109846,,,,3395540.1018591803,2246179.9643790987,,2396366.1729977867,,2761122.186265359,2400824.8186449506
