Condition_mM,Track,InitialThrashRate_Hz,SuppressionThreshold_Hz,MeanThrashRate_Hz,TimeToSuppression_s
450,0002_1,1.0714285714285714,0.26785714285714285,0.18779047858309258,131.0
450,0002_10,0.29999999999999993,0.07499999999999998,0.1256354300385109,77.85714285714285
450,0002_2,0.6923076923076923,0.17307692307692307,0.14538142516023628,79.78571428571428
450,0001_6,0.20000000000000007,0.05000000000000002,0.021802881550427127,15.5
550,0002_1,0.6866666666666668,0.1716666666666667,0.09705426356589147,105.07142857142856
550,0002_4,0.9500000000000001,0.23750000000000002,0.4821834209187998,91.57142857142856
550,0002_3,0.9999999999999999,0.24999999999999997,0.20300061236987144,52.285714285714285
550,0002_2,0.5999999999999999,0.14999999999999997,0.24173445125766488,209.42857142857144
550,0001_7,0.0,0.0,0.13898201767753735,220.1428571428572
550,0002_5,0.5,0.125,0.22883466135458166,224.92857142857144
550,0001_5,1.2666666666666668,0.3166666666666667,0.07865445097771091,12.857142857142856
550,0001_4,0.9733333333333333,0.24333333333333332,0.1765079365079365,15.142857142857142
550,0001_3,0.6666666666666667,0.16666666666666669,0.08781732706514439,99.07142857142856
550,0001_2,0.40000000000000013,0.10000000000000003,0.10564913189945581,66.07142857142857
550,0001_1,1.0066666666666666,0.25166666666666665,0.2898730964467005,163.07142857142856
550,0001_6,0.3933333333333334,0.09833333333333336,0.16228960248298913,140.42857142857142
650,0006_3,1.0466666666666664,0.2616666666666666,0.10114763897190678,98.35714285714285
