Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0001_8,0002_1,0002_2,0002_3,0002_4,0002_5,0002_6,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_8,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8,0005_1,0005_2,0005_3,0005_4,0005_5,0005_6,0006_1,0006_2,0006_3,0006_4,0006_5,0006_6,0006_8,0007_1,0007_2,0007_3,0007_4,0007_5,0007_6,0007_7,0007_8,0007_9
7159,511.2857142857143,2023050.5665889124,2911611.5741681824,1860038.2745040092,2355508.683274476,1463174.8555099873,2288520.015010492,2007055.7330867453,2343563.5050221225,1553551.576799211,2140802.938057405,1895162.0314964806,1795163.4504683525,1921541.643029483,1541389.7134052303,2025376.7917653816,2074546.2626774122,1787187.0417347979,1870890.8709807135,1582958.1361432304,1977000.041462268,1844661.6940409418,1562524.3452851532,1560214.0088155167,1436067.3313363937,,1632615.6161146788,1334638.447762769,1532527.0626239937,1455112.4202789767,1597861.0385880223,1307370.9685100429,1310728.672413195,1410903.3007141326,1681661.210779847,1541636.7730049915,1384129.0941429152,1671601.8146514676,1770125.2112587912,2308932.302200139,2073993.1865615887,1753855.777201513,2003030.6314653028,1985627.3376172178,1653070.5200389868,2066750.6926986242,1888996.327861084,2031752.6197427171,1761709.1989246926,2024426.0220711352,1729145.0599170448,1737356.5377496884
7160,511.3571428571428,2202281.370939202,2609065.103046113,1810054.2515449666,2307779.161316336,1469831.6121370322,2310567.338266881,1821372.648299116,2224622.4445134685,1500136.6719304398,2019456.479254231,1863601.6794241315,1812878.0540330708,1873436.2193544353,1622209.2114912723,2112399.8041140074,2039520.7155735262,1966336.7540436904,1979956.611508424,1559940.277074675,1970537.9531473625,1878838.054099424,1535703.8524870144,1586116.6112128438,1435203.3965019835,1261250.609841629,1586682.4048888718,1361709.737029549,1530642.247927134,1492535.4072915318,1531707.0828208246,1293911.474274987,1305122.7856253015,1452260.2551338826,1704253.636967214,1483919.949989177,1319260.1430168145,1622207.504616264,1821176.307864784,2215114.876052212,2066727.5961691765,1772635.58882992,1929210.093103027,1973098.4338086606,1654990.9145218283,1959722.3846208907,1889512.2203998598,2036851.4148651254,1625530.1860127535,2056128.8636501734,1757761.556668128,1842326.3626510133
7161,511.4285714285714,1915349.5115056455,,1805473.90729608,2242543.5050682435,1485574.992123572,2350044.1826128145,1837806.286091757,2290870.035912453,1495890.7202574564,2040079.767764948,1854725.2753358034,1742104.5267090255,1975786.2756528992,1659802.307576293,2149710.821194903,1984763.058329445,1826900.3653731905,1971360.5551470702,1553851.8133757347,1921197.7531256378,1877221.5579142077,1519885.036153635,1539765.1158147203,1435203.3965019835,,1628057.0408829907,1280072.4920282154,1543802.396620554,1486332.204911752,1525312.6520459207,1307370.9685100429,1306638.48076531,1485748.3520247587,1690829.8588313202,1526743.1214758952,1354157.747440663,1630723.0586319014,1760315.3176889573,2182633.223877071,2152997.3673417657,1766266.1506261665,2001543.3643074047,1892007.0953315091,1618202.4424841618,1961915.4667591127,1928401.434377094,2021843.5102360242,1678557.8105279391,2016971.5294243866,1746641.8471991022,1800269.6425555374
7162,511.5,2056600.5329587997,2693593.257506215,1838329.246492912,2343356.5211249627,1533231.5142254787,2244145.461941894,1860086.1221929642,2254900.949599203,1563733.5189328871,2184572.6549709984,1751810.4165875833,1858628.7112436758,1898428.259482003,1765802.085509304,2158987.019341815,1977239.973196045,1829588.8675671932,1877245.7039129518,1560919.563237575,1845230.7676146114,2014140.295016796,1534083.5458553426,1552851.3239606144,1439297.7221676977,1281088.9357656643,1637442.6562081792,1301009.9116570433,1551153.4035651335,1399864.9296200736,1561348.5123139163,1334127.9282215605,1311542.0178833455,1387575.0761872635,1671714.0575043452,1503358.491307198,1354157.747440663,1642922.5326157191,1735437.875779443,2066971.0724870607,2126177.376526724,1755664.8894559601,2011603.8592014438,1928537.3550215135,1642142.8684832836,1997017.6195963637,1891864.437835372,2056035.0639615285,1657160.447524015,1964216.8009274025,1843590.018750418,1776505.4591534901
7163,511.57142857142856,1959174.6336990725,,1859420.449042828,2393841.0466103912,1447005.058699324,2177802.4638439934,1925569.6428387547,2290427.41245058,1523098.6584028266,2157806.728477431,1893955.1228258754,1788057.4129526806,1907370.5199141437,1664924.1647059624,2167501.823733241,1921968.0823471295,1877842.9986369347,1950756.8847703226,1548396.4571368012,1860139.0104802793,2046679.2992249955,1521906.7613067143,1591741.7263936538,1432200.5915649396,1246395.9084641195,1664436.8065176145,1300901.9388701285,1525118.3799344308,1452015.8335022354,1610915.4500721907,1314909.4505230845,1316598.080448503,1459993.6345414608,1583038.5896754074,1513757.0627458664,1331449.2889423016,1650360.5607344059,1711268.1198075481,2229837.3921734113,2145840.516227347,1770577.1969061147,1990335.7157779066,1933084.7030829857,1621528.4869175637,1938415.474781663,1823557.209208771,2002852.4734343777,1724050.2808640627,1987136.2587303866,1770012.3551772742,1768274.1764327034
7164,511.6428571428571,1981505.7901361312,,1733196.69053804,2375070.565931064,1453590.2572064504,2281624.7482947866,1867381.9877244313,2306549.8088589236,1530372.7720016334,2216793.95387267,1883769.388665018,1780709.7855650876,1912510.5253780084,1657036.9254538876,2129803.657485509,1886873.3941765197,1852016.9830723398,1967684.2113390875,1548396.4571368012,1857795.744481225,2067585.2614678408,1574958.0210830946,1566747.2539886213,1450371.5872105164,1240327.6490760162,1583828.1916869543,1276802.72040479,1543183.0308759683,1440829.5366520416,1581869.099089305,1333626.5887376075,1306465.6647330874,1446560.822340635,1690829.8588313202,1521237.4104689774,1357418.96030562,1624322.6409554218,1827415.573737105,2150308.415952692,2183651.125264675,1760251.4691059412,1971342.687556255,1919872.9435782589,1590547.9172716597,1974083.6143400862,1900742.8024063508,1993244.9689797058,1625215.849535796,1961183.2542303891,1858385.170531089,1768274.1764327034
7165,511.71428571428567,2255030.4698675186,2847647.2380820313,1801363.890302504,2462475.0405110605,1503858.3395826095,2272284.8325419207,1914727.9985287327,2295271.4687309563,1417632.0273499324,2203031.6427287236,1881387.7218648721,1798852.2391859367,1921633.3233748567,1814577.6660205133,2129803.657485509,1926650.5959017936,1834307.860681341,1917211.7856187094,1556617.1915313345,1882560.7381672831,2067585.2614678408,1563436.6967038328,1620398.2610480767,1422150.2927789097,1270806.0427241405,1572825.1228105363,1331483.4675383444,1558154.6134189637,1421605.3064277507,1585428.3047187906,1323001.3492715915,1324894.5722133843,1445358.457032603,1666659.4701283118,1521237.4104689774,1373911.171110923,1627605.1709397754,1755562.947313645,2174100.46473629,2075827.9177788887,1775339.0286111466,1958286.3768556311,1918764.348683302,1625495.2797716297,1987125.1424946229,1860492.1499750842,2019476.440809971,1650280.1024645949,2026597.7319019667,1768116.9262579323,1744023.0547263343
7166,511.7857142857143,2260523.02358187,2794274.2225852637,1829707.5012485513,2427963.9057857334,1510591.7188262262,2221947.492227489,1887849.665278642,2338349.4650221793,1436198.381961971,2003624.4179912333,1849063.2245566982,1782786.8490501016,1910716.7261439713,1803923.5829387608,2159520.7717590616,1880352.0553152342,1850791.0983943685,1950756.8847703226,1561330.4228789648,1861201.9762421816,2030598.336938438,1585327.525642364,1526347.2042325512,1446285.8632043733,1312214.5404030476,1590706.8915245978,1237685.7239845342,1511192.8545286006,1442200.3755471199,1563880.1481657175,1336912.8212573293,1311315.1271265652,1442058.9666290812,1687929.082410808,1479699.0880869085,1387374.3408332283,1625089.124410207,1784588.5893829106,2177889.722022478,2104436.0889520356,1775339.0286111466,1964105.489710968,1902960.8836812968,1584787.4358437264,1988816.355447611,1861185.5882465232,2001027.129971222,1742222.4757615342,1990991.416514348,1760924.2065936292,1748593.2586573618
7167,511.8571428571428,2114467.240943089,2702094.2268376183,1826338.2502117353,2484580.335264415,1512542.9167093532,2306122.8178670728,1869750.1590633828,2306787.6039688196,1500166.9807835775,2145703.784982456,1832973.8071195662,1790752.786620072,1876780.7101942517,1797322.7732626137,2046298.5486176843,1958534.9807356927,1763556.5746793507,1960624.7604662483,1564609.2156841292,1843154.5317899676,2020730.1181208212,1567647.1773540212,1557985.2792732771,1380711.8022117477,1278900.972819439,1598565.7997588164,1245117.470377574,1518699.3203232323,1502193.1162574268,1602671.626853042,1349796.654594666,1310577.3161516266,1481741.0300139503,1567440.3302318437,1505000.8425419803,1389187.232238678,1658217.3123294578,1772841.9548486224,2169636.1453387737,2085820.4578660782,1775339.0286111466,1969156.3361600041,1931261.5080130058,1607546.1801627118,1984272.6945718995,1856532.2686483422,2018222.6742219976,1629968.5303909378,1996092.5867134265,1737439.9160166373,1765529.053782019
7168,511.9285714285714,2073109.4679411992,2677516.00850397,1781971.9353745547,2450672.2208072366,1567121.0582026462,2321881.5313451784,1900994.6303667082,2373280.5822696215,1561949.231114176,2111717.324780715,1849917.1848288698,1701295.152045966,1887088.5528015906,1859350.417633992,2053059.9234073134,2002867.53856459,1770887.7762980852,1931707.011675833,1561586.6173521462,1834976.576631888,1861666.3477953542,1567647.1773540212,1583847.0167121915,1441431.500004461,1238385.866342995,1695396.702171604,1272881.8040058236,1535386.7743915655,1468316.867291808,1643318.5140565415,1395967.7000970817,1295222.3734832306,1422105.1646657353,1694275.3288874584,1483919.949989177,1387374.3408332283,1656097.928275888,1771217.8025129116,2164718.3602104965,2168766.913500913,1753361.70842409,1996260.3144135457,1890892.7848254864,1623235.8597719134,1944348.1866358435,1864723.8140917937,2003334.5875059138,1700870.138648645,1973373.2834158915,1718939.128263344,1788544.959904023
7169,512.0,2004412.187991018,2664478.3981326767,1803351.4376523823,2513830.900741166,1573937.3618616245,2321968.466985496,1903920.6889322842,2411784.98254637,1444435.205888855,2320485.608278964,1858977.790151372,1680890.5387599415,1865068.6071599291,1823069.869209133,2068605.5198416791,2056643.082799217,1821093.423556277,1979495.7684696198,1558021.0361075692,1963004.9373379983,1949149.2243516976,1552074.9278583678,1520776.5379518112,1394466.7855131128,1231268.6099356306,1622497.7217773932,1291175.2343052246,1509801.2531325377,1414670.4190045302,1563442.379081406,1361771.4650170363,1303988.1906927486,1443394.2614268435,1667721.351013785,1465048.7782615146,1334647.799310757,1612625.6367858383,1780381.2066008796,2164718.3602104965,2180289.060277539,1779128.7541972385,1964359.7820697334,1907405.4592367054,1651895.3346030945,1965983.1459143246,1879163.7765692212,2003334.5875059138,1277430.4853506328,1960800.7482445922,1843480.6119231682,1791134.7786577025
7170,512.0714285714286,2085821.8130007663,2635648.965660268,1782686.9616459648,2488722.0277958577,1546879.314976722,2322094.302104068,1963968.697576284,2375876.4319262626,1426479.0593720064,2197041.4768893057,1890230.5836065058,1631201.1808141621,1876717.3016052474,1809077.3126134,2097184.076706204,2065601.6904020729,1731731.4726436432,1941787.2358234993,1558021.0361075692,1817464.06433263,1859095.0825758663,1573136.5117630279,1518866.6972106684,1457279.187669764,1223296.1093981515,1747898.7212586438,1291175.2343052246,1527284.8016757153,1401366.3555876887,1604621.50856344,1405905.8414900012,1329955.118338413,1450893.0855290832,1718798.9748984263,1467284.7109578988,1363450.1839019537,1607506.3520770757,1810333.7204471834,2205525.0343372915,2152915.8392757378,1779128.7541972385,1959410.3033901122,1897001.713648524,1667845.0613035057,2022883.0710933248,1876573.6123648398,2028985.4559861987,1720925.7209784337,1955999.1710095026,1813363.747457948,1783795.1349312016
7171,512.1428571428571,2086674.5212311868,2567093.9418256325,1780796.9170029769,2528786.859086511,1563238.562723054,2399852.9926929926,1922716.6688321678,2315637.0121905175,1433811.3752863344,2232085.5554793165,1857734.284343882,1827826.5205395771,1885582.2362931308,1835819.2807661777,2104104.420795458,2124928.4843812287,1865092.4705609744,1941787.2358234993,1564865.7030766625,1817464.06433263,1923273.8717208686,1538270.5827163872,1569512.5662426997,1448799.985995546,1259193.9880159695,1683935.3014084375,1281813.087717023,1511946.3065424631,1447411.767376207,1644685.1487295933,1347690.5045282687,1301811.9524865435,1426425.0000740285,1646349.043728853,1487888.1324174297,1329003.5854305408,1640359.0623412381,1786848.2823206882,2209477.903447381,2145383.8943605674,1779128.7541972385,1955635.6442868027,1937577.6815071444,1671640.1053932894,1972326.7566437349,1847985.4957785602,2014739.1317995575,1639553.5093335253,1916569.201198482,1809062.631703195,1798634.936567242
7172,512.2142857142857,2006746.1251410006,2641312.1965636862,1825443.1921260753,2445811.2375742695,1521973.6628699845,2368028.85405779,1905598.6539186244,2151960.7969836164,1428237.11948697,2177159.947300549,1784599.013122604,1783303.0547658757,1989672.5858528293,1552467.7674512607,2124403.276311443,2091397.201464923,1784918.2821932689,1997755.8933428125,1564865.7030766625,1812687.6279843014,1858406.7457541765,1528194.527942292,1588356.684724856,1401866.5983043346,1261915.1027150066,1663394.8802056867,1292139.1569191376,1534462.4435112216,1427986.2919118009,1607759.6384875115,1382294.6557943607,1323675.2341189464,1459593.5660973694,1656773.1763633345,1502944.2829295578,1337463.8024816697,1679626.323686113,1766503.6216313355,2167679.4855506923,2144490.2077161865,1740676.8413166944,1944776.9407116766,1875953.9612478197,1581677.7108772872,2008732.8307434542,1819322.7783923624,1990120.2282632506,1571107.17304145,1936243.2720227619,1879792.0775597452,1773905.724429167
7173,512.2857142857142,2027663.2541023449,2642208.4388311426,1830949.201213764,2536541.8965171375,1544825.2681781433,2301510.5420291405,1848665.9067605492,2346132.213538764,1417192.9932204152,2192006.7968895156,1798081.0559344993,1834138.3845916956,1912680.909586103,1636969.9311975625,2353858.328911968,2103618.0242892317,1754978.2738646194,1932686.468417187,1575726.1507812985,1853225.6475733335,1961858.030480724,1583780.8945871647,1578186.355486907,1491417.7655379507,1261590.2999155908,1694290.675787886,1240631.803852826,1541891.842539841,1401812.0211370492,1636797.5277481326,1362353.2433110639,1310577.3161516266,1438568.2144080475,1678935.216147448,1512702.3555927917,1352202.2454499907,1642778.0088822048,1751970.359532332,2170291.421812664,2186519.915542746,1716918.8808683439,2037645.8064714298,1889233.2574421673,1598843.6881866087,1993910.4133649645,1853552.5918857139,1976294.1717270098,1587131.542796602,2000231.2468234482,1842810.1331634594,1732061.8691526751
7174,512.3571428571428,2186111.776154161,2564838.97089073,1744917.0322254514,2554281.4952816037,1487786.0398288476,2326945.676623869,1855687.8227099152,2344292.486311006,1510575.2733498067,2072341.864622427,1878035.473200647,1832102.664296725,1955095.1239012615,1572754.5559421482,2164551.4348946777,2078848.2045105807,1831128.4072978846,1994907.6368478956,1575726.1507812985,1880054.7928813812,1933987.0107606715,1570350.8822962274,1569290.1029755988,1402136.1493339157,1250086.5035641983,1711739.2875221379,1305518.3984234522,1524271.871305214,1501029.3810496477,1610170.3075492128,1365687.108288373,1311315.1271265652,1406143.869290018,1662681.7369859475,1489146.2098619482,1360235.0930668432,1617576.1173398143,1751970.359532332,2192516.5002199886,2077511.0990292607,1719275.3491959558,1881373.7195743513,1904426.303963393,1578378.5389498952,2090586.399598224,1872605.783585736,1977177.390501264,1630782.4255564886,1985903.3883298715,1810444.4665028374,1739069.5199489223
7175,512.4285714285714,2173611.8539270824,,1735788.0562184833,2566605.1485844273,1607256.287433746,2339969.0389451636,1806331.1342054815,2230068.815624575,1571193.5237226654,2153033.182448716,1856812.0400647314,1852408.8332697507,1892305.4687845581,1555581.8167396402,2062161.0375561947,2096581.8238597356,1840323.1561683004,1942652.8595741738,1575726.1507812985,1857943.3960479083,1946256.688861331,1548602.428920796,1600221.8972278342,1426687.3656444347,1299704.0670284755,1584504.6454735668,1284826.2690208664,1498811.9241168178,1438248.144160069,1615667.0795863685,1355937.865754809,1311542.0178833455,1433741.8179278602,1645785.9934458525,1471164.569017482,1355316.427493439,1645260.5361931324,1793561.4679543183,2131072.964092351,2197152.1995829656,1740676.8413166944,1854100.8351448276,1950568.0857219135,1578378.5389498952,2014847.5274422392,1830708.6664509864,2022679.9178966351,1688885.3561987632,2026627.3519940197,1791638.598329937,1763928.787404438
