Frame,Time,0001_1,0001_2,0001_3,0002_1,0002_2,0002_3,0002_4,0003_1,0003_2,0003_3,0003_4,0004_1,0004_2,0004_3,0004_4,0005_1,0005_2,0005_3,0005_4
2675,191.0,1904516.538899757,2417380.365293334,1601232.1769484936,1880502.3949544516,1509242.3246514087,1933262.7706370128,,2290484.9875018164,1887396.5576388908,2171707.7815456903,2695934.491086702,2256827.4356991746,2574505.579967792,2524872.518861533,,3064122.684423602,2301083.7823712984,,2568741.6499847495
2676,191.07142857142856,1956960.8578133765,2490353.431352615,1590324.57579483,1975789.4267452734,1576950.0284904074,2110823.2649445124,,2389301.8594873683,1853583.5351542807,,2464753.1299271104,2256827.4356991746,2426460.2414582213,2279999.6573100137,,2626871.402009038,2653165.209000117,,2848826.940941783
2677,191.1428571428572,1788172.1845009665,,1728023.5188666051,1978653.4789092676,1635150.3994988117,2034612.428608039,,2265322.8839673596,1729698.2418244753,2170466.8114561075,2524130.9016930014,,2445739.3553567207,2413637.537918636,,2501503.046967023,2454420.531059878,,
2678,191.2142857142857,1829103.7231468258,2480089.3459082325,1430137.7028990209,2183082.892035632,1726100.4067812653,1982480.3942503843,,2403137.3001843113,1865475.2906745097,2144023.3155159876,2552005.4876609156,,2774739.320343215,2606955.4409970883,,2739099.4502048916,2660763.457437274,,2830163.7613767777
2679,191.28571428571428,1705726.460480532,2404230.772292693,1627391.4002283444,2084456.5904818955,1583415.0540529166,1988607.654634995,,2363517.477002563,1734129.8617004654,2106522.965643526,2400948.307515887,,2569866.95117657,2654076.0875017694,,2942430.6029201965,2471713.0956427353,,3052227.9437645366
2680,191.35714285714283,1579788.596778244,2368419.1306442996,1632614.0399745852,2061816.411148995,1714771.8777884156,2016193.2520518631,,2251891.143984273,1830851.000333197,2269850.9162297426,2420235.890845622,,2455208.6842743834,2789664.652615886,,2868080.8992169094,2437882.143846842,,2817514.7626273492
2681,191.42857142857144,1586955.0998010163,2423375.875834312,1632939.2961148054,2074604.0483127946,1779348.30039911,2074243.14002601,,2402784.211798574,1643094.8358018622,2024225.3732264547,2877658.8884640276,2794934.2098007617,2679773.126146956,2462397.915250462,,2954101.619284199,2615060.113334216,,2598809.14095472
2682,191.5,1711468.4958169898,2289147.8189349086,1731429.3202501389,1991428.288026921,1685260.4559362594,2002257.8619674523,,2345472.90396155,1824382.1688962346,2083395.1213321588,2728507.981357832,2672244.531001629,2692078.5144605823,2453733.056046317,,3024794.411096845,2393535.053065521,,2508456.9047398493
2683,191.57142857142856,1790792.5495483552,2499322.6793097607,1849030.2431713694,1973117.1999144182,1856144.336039269,2119200.541089851,,2162754.1793312035,1757330.4564722013,2011298.2752435566,2564416.3088747757,2645553.7130365255,2672354.7636675793,,,3009457.401954105,2509694.519138794,,2786224.1148063717
2684,191.6428571428572,1798592.7295103406,,1796476.8941686943,2131178.3560200217,1744462.1510925055,2005793.6213851767,,2231929.4478635667,1760345.996572413,2202417.823867509,2712966.197566075,2460846.0079380223,2695796.0268846285,2406943.9694864396,2356487.981133324,2847826.39013812,2533345.6499121455,,2740665.229315283
2685,191.7142857142857,1896653.849233005,,1768768.3920881674,2011358.131394396,1785016.4624739694,1944702.644440008,,2261626.111551477,1742675.4646839923,2160420.974309243,2581739.849490045,2362068.513491988,2631320.349400893,2522134.4296703194,2554042.6878888435,2606967.581522768,2401738.0765280225,,2879572.8546593674
2686,191.78571428571428,1867295.0200810225,2427558.8752468866,1861098.6199926327,2125976.9146419177,1645538.0491139928,,,2288674.5884676813,1805791.4561920676,,2437181.219291492,2707750.7380650104,2777127.8316530073,2659338.1270777876,2422800.029956364,2642807.361333909,2511856.0339321005,,2653678.8546609385
2687,191.85714285714283,1710875.454459315,,1804523.377576479,2087759.3490426096,1877459.8845255468,1934395.5324989443,,2314369.251217847,1873890.4818408105,,2747796.7740547857,2491714.25570969,2756227.4755209545,2443739.9417282133,2346521.097759915,2921618.088514071,2587466.7078223256,,2891257.486048584
2688,191.92857142857144,1619131.2430208786,2509543.0843809345,1843391.0244534668,2087928.3792966502,1880026.0316081555,1974432.2820605978,,2442807.7076454465,1786033.2922754183,2237199.6189117497,2288792.2591161123,2581438.6908891397,2708923.091302349,2498287.935063566,2552074.7717946316,2816234.6874820916,2492024.881388477,,2863676.674169165
2689,192.0,1362090.1303133331,2531836.2769452953,1832291.6009424636,1995856.7701677568,1873139.523998758,2019697.5433052608,,2395067.2763183876,1876417.548959982,2390339.7049634657,2612361.4430107204,2382229.8275624607,2643746.288376166,2635527.743043404,2556575.698816738,2985957.7356504537,2539911.84716802,,2742648.700118824
2690,192.07142857142856,1408246.8473219138,2381583.845457823,1874957.9012568516,2100739.1252391837,1697933.393001799,1871243.344319251,,2254377.296408728,1789822.7729243324,2200587.5159071595,2714153.0442926018,2491261.206907517,2862113.3303462323,2371812.9805868603,2416556.333473394,2952839.244957156,2504930.4596892768,,2500776.8430422437
2691,192.1428571428572,1550009.9191151778,,1500724.093724964,1906789.5417210194,1533162.3474313293,2062601.266714807,,2337107.0678491006,1842913.1275615806,2061392.5465085548,2485149.3975193463,2606544.1815175433,2653360.8256153055,2332530.5690784743,2339591.033926431,2887721.4482144173,2372554.4235834796,,2806144.274158866
2692,192.2142857142857,,,1458495.6607948006,2187251.731494528,1546013.6239367207,2079214.3165609292,,2429839.5280949664,1817936.6640740102,2124793.951962557,2499347.6572947293,2521159.053377456,2531179.9523609094,2585113.6873685396,2609269.3021131326,2832030.721052813,2309070.5607060413,,2981100.545921574
2693,192.28571428571428,,2532312.6797899315,1673801.4451199733,1916098.7739512618,1723189.2936360224,1994061.4806995126,,2366234.06450579,1781494.124979144,2123512.4483583183,2574010.2671378157,2383964.0787248113,2572179.8689964977,2624165.58263944,2239781.2591447416,2654287.168684322,2306960.641540493,,2992187.468663224
2694,192.35714285714283,1666481.5914912103,,1416041.224656003,1995729.1463432503,1740949.9812407433,2086618.2169959883,,2211845.753632108,1894764.7404359356,2080886.5133333732,2652329.3379103853,2484694.6371526234,,2420224.4855026016,,2964380.5575336795,2492195.8298703968,,2952993.0606060773
2695,192.42857142857144,1698447.9450631987,2552607.198412096,1522894.4994864215,1958618.5330202938,1791799.3807387867,2018011.100474696,,2401958.8870349815,1731045.2891932786,2303122.869596893,2457346.9737898423,2666369.215533642,2827713.3361137626,2512821.156698423,,3010384.113410164,2665178.260072366,,2895644.209166336
2696,192.5,1829623.8466970932,2290814.5820772382,1455134.2198611018,2113389.972313075,1796841.1709787697,2053502.0705287303,,2399723.234718282,1710072.4998311407,2262315.8557420787,2572177.2222579396,2567708.067671955,2627018.6965436516,2505242.7690914534,2042765.5594971837,2748757.1855340116,2279746.3574670632,,2887931.3134840736
2697,192.57142857142856,,,1690885.1570264157,1902409.5139688149,1619473.909914124,2026380.450635687,,2422512.4685333627,1701524.2200717535,,2617754.9587084767,2574405.673138989,2759042.9733379884,2653819.302893045,,2933095.071004146,2599966.4386809724,,2886765.1890592463
2698,192.6428571428572,1916447.174343229,2338558.45971725,1713123.3077871378,1900362.6717582513,1608181.974993855,2055683.7926171334,,2579110.2667130497,1750876.4070401955,1800673.1559315545,2565262.747695284,2298434.9131960664,2660600.351897123,2272791.127034684,,2794160.863506078,2649633.29325214,,2978190.4215357965
2699,192.7142857142857,2013583.272309796,,1721762.6110401303,1902952.6538173743,1762114.4642737098,1977275.7767005372,,2574918.392234424,1633979.0518170195,2125808.460929926,2601757.5028665243,2515956.745572497,2661117.408760852,2403491.6559272963,,2930682.5759344203,2486954.205093648,,3039009.820725158
2700,192.78571428571428,1672593.626902855,2483642.959243678,1811701.8366703931,1986508.210251076,,2006311.3030685456,,2429084.0065532103,1926302.992510207,2194318.6852352717,2575371.298072719,2480834.562015126,2525542.4519562162,2372033.871212901,2293586.3632517615,3005805.926997309,2551851.8353601936,,3161694.9979414972
2701,192.85714285714283,1786414.654491373,2476404.9604752637,1800422.054013995,2023223.5850991155,1632068.639544195,2019622.4995910204,,2247872.751267395,1834338.3011179273,1991629.0357261545,2655156.4181833626,2399576.5149306846,2456506.4565285505,2539350.8452441455,2582784.4151318134,2812587.4303318295,2292620.436566849,,2939286.398643093
2702,192.92857142857144,1746969.550822103,,1662444.3957156583,2005434.0361203868,1796091.7386305586,2204566.1816141712,,2364787.333531678,1694085.1751249777,2246179.72429494,2417299.622505014,2464856.6317166924,2456506.4565285505,2703046.6740664756,2323161.1460589506,2955613.0006995606,2533574.865345489,,2840888.2792327646
2703,193.0,,,1579678.4757229914,1892995.1342489596,1756327.0886464787,1969522.68989583,,2222499.625121125,1804698.7704074136,2201524.822098175,2532203.152356277,2483863.924680359,,2438855.864666074,2555934.107226486,2877076.038105987,2212770.5514235348,,2870645.718246197
2704,193.07142857142856,1608591.845491082,2410743.6722031366,1653413.371633656,2014868.681610408,1641793.6654446784,1972295.490967987,,2309116.8311372227,1695627.9215929722,2396684.414455838,2465095.586899673,2521259.0842634006,,2559088.5450790976,2527732.0599802975,2917887.00525504,2438832.774489839,,2974369.0363892787
2705,193.1428571428572,1510511.7695157283,2552289.267977171,1692384.057893139,2007795.7214133271,1680339.2440688256,2028605.2956660443,,2323103.2154597593,1840107.7833619148,2286129.0258271797,2717630.8333428255,2421251.4928577645,,2627580.2059004363,,2911547.169865171,2424620.7766643846,,3186468.4408728145
2706,193.2142857142857,1462047.2130426993,2389946.0636232877,1745356.8717393086,1944795.1406246542,1828608.0681848116,2125118.4284218256,,2477721.46969683,1821321.0684258016,2029886.8872193657,2658682.307705389,2647309.67521143,,2479618.422045477,2346516.2458529235,3038323.0747708525,2458408.70103357,,2795279.467382137
2707,193.28571428571428,,2445995.134451311,1530621.3528265217,1992849.9154184188,1589774.1703541698,1983619.9420720735,,2321171.2532058763,1718805.9585580828,1914496.6041275202,2611944.898531328,2548210.057333134,,2571826.4951505964,2288556.875068007,2776073.3811617754,2333071.796833848,,2911618.5722562606
2708,193.35714285714283,1422777.0529505892,,1497664.4239651945,1996152.9822350834,1690082.2125506382,2058410.2135332392,,2460893.7321921373,1952313.7093620365,2148357.9406232317,2636889.390239696,2610884.9249643534,,2654345.1251370017,2436124.771311234,2732466.878916122,2648502.429131548,,2886992.708495912
2709,193.42857142857144,1829359.808013125,,1430737.8698473086,2148045.172726676,1825714.8959660092,2130595.2993833935,,2320959.143179671,1721421.3300700416,2096294.5050228874,2514668.3264505626,2403106.7653669086,,2489219.007468813,2564481.8330115746,2464098.554362085,2381067.4496562444,,3127288.917384069
2710,193.5,1944684.5912542972,2507259.918241438,1898767.2768190284,2068041.1159564971,1676498.7350633033,2097839.783677661,,2410304.6842053845,1798804.7999453512,2144619.252900977,2551668.9814660526,2621751.4577882723,,2478112.6548844567,2414532.0187211633,2785095.8513722336,2621055.660271038,,3026039.605931178
2711,193.57142857142856,1555152.420029248,,1716869.0456496838,2118056.911215723,1801647.0427319023,2072026.2660631659,,2436685.112909266,1735737.8436370094,1975734.4120991381,2698336.793873449,2505252.686445563,,2556294.0792978946,2405086.761856736,2979773.9283222216,2426064.431238054,,2900459.7982727764
2712,193.6428571428572,1517311.4622886593,,1764166.9281348432,2216179.452796194,1914282.3506597888,2010892.5509145968,,2254122.5838723215,1801796.0349348183,2162187.702195249,2407319.6591998604,2287262.253011817,,2564139.0885305926,2497689.300930697,2908960.068720942,2524125.0199565045,,3080233.7391641247
2713,193.7142857142857,1479657.4440413474,,1644861.6845286717,2037061.9425713895,1806915.5319061242,2206967.7170449346,,2436586.0560356765,1855024.3244395743,2158419.2873505945,2494490.351696805,2441228.0198326353,,2559493.848280327,2639866.8023864315,2746421.5022645285,2484848.4687863337,,2906678.0660484824
2714,193.78571428571428,1424329.733723145,2454715.379051713,1659095.5465298132,2072234.1576114465,1665934.6660040317,2064153.2713364651,,2135156.7328805397,1921409.2327770956,1917866.6717675317,2570795.032064547,2402272.2290754775,,2455830.38678098,2421287.549180901,2855560.2585049802,2464444.6079013017,,2997604.6260173246
2715,193.85714285714283,1585790.3409708727,2470674.8862170675,1716840.2457004364,2035700.0093552705,,2189201.0360169797,,2237128.325241983,1909076.69123645,2143274.5233347244,,2240839.2200246663,,2415692.9665045342,2554889.7542769173,2847139.4090429507,2387118.8326590783,,2914585.8103246326
2716,193.92857142857144,1643715.1283352575,2523032.9698606585,1788769.9995938365,2111194.4852067195,1796112.6383135624,1989059.9781487358,,2200528.982075117,1854340.5971574269,2083469.2388736196,2715237.770081586,2166223.1643803623,,2463422.071125306,2509317.5491488036,2887322.803786204,2375713.872165036,,2870339.1047247536
2717,194.0,1763403.2728155276,,1753617.7360296082,2054314.975138481,1877084.5702728522,1888254.1247803029,,2454154.049476447,1959950.063659866,1940068.96169336,2486996.5380300186,2130759.255484193,,2498882.266558213,2308360.1207229374,2745883.8420126494,2391042.5987280314,,2899886.1251659067
2718,194.07142857142856,1917861.4129667238,2520015.8790883445,1815973.1853056666,1923013.953040129,1844152.7324917172,1984058.5376017415,,1968506.7463057511,1999682.3978006376,2018482.4761894501,2542374.361362404,2115831.784867231,,2491116.997786386,2300504.996749998,2861957.6212809747,2391031.408391872,,3083140.50674532
2719,194.1428571428572,2019048.2364112441,,1827447.2849458551,2029145.8944946239,1742499.6516431833,2031970.2645181038,,2205971.103920488,1799977.4754640805,2109531.8078142107,2588569.7406098936,2095278.529504246,,2405640.9320733338,2571316.517834355,2665357.8111605323,2362937.04029315,,3336104.779256891
2720,194.2142857142857,1892721.5822215849,,1953547.6537430661,2122413.344622904,1708595.3818756142,2131492.436176354,,2402343.3684974345,1951810.5015471105,2108754.4122713082,2538591.5679592392,2095278.529504246,,2304609.7487080772,2566783.635587992,2887500.1630669185,2423468.3899432775,,2861208.7642855416
2721,194.28571428571428,1725780.6294288416,,1672428.8710057568,2032286.6251600834,1629089.374675557,2086001.6621135797,,2329807.5881177913,1740105.713502313,1999478.6616168655,2425417.965873029,,,2250140.2315854263,2489568.8909202935,2857251.936801903,2501688.4562451015,,2823015.5796336117
2722,194.35714285714283,1858924.1467316,2395713.6111841514,1636428.0394978786,2091598.7519991486,1624375.9600928961,2218282.9166768994,,2422707.9816365517,,2027147.3804379473,2613008.0572810895,,,,2518545.1454138556,2890907.2289653015,2380993.748674666,,2962640.21949645
2723,194.42857142857144,1842390.1722752547,2387423.8824623413,1718839.1632600178,2140389.7833457696,1733713.5956298658,2030786.8058614181,,2253450.0574820386,1825799.5042837325,2102465.6984703215,2521996.4894210277,,,,2592147.4745669193,2808404.6543707806,2440119.4394515846,,2796641.2713695713
2724,194.5,1926623.5377422944,,1619610.7438901984,1880393.1360134366,1861189.828012486,,,2393091.3443762166,1655157.2580596213,2096081.4759026514,2656567.53781808,,,,2370166.6023459155,2659957.322364197,2442502.1328758136,,2699283.044419115
2725,194.57142857142856,1774669.72779795,2529408.405112109,1532863.6696846483,1955867.310519375,1631997.0650216402,,,2301604.7202597456,1863068.294268126,2178116.3000756325,2601354.512954427,,,,2184227.7323633884,2681131.490001339,2339913.5227917493,,2654291.854152609
2726,194.6428571428572,1766551.923103808,2526150.642800486,1594292.6487639034,1881966.3349856038,1807379.586150565,2130282.5479628597,,2165923.111771718,1818705.4433522609,2165633.3995191418,2685731.187403534,,,2714204.3164817174,,2771405.4567900123,2495248.251248361,,2628701.744715318
