Frame,Time,0001_1,0001_10,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0001_8,0001_9,0002_1,0002_10,0002_2,0002_3,0002_4,0002_5,0002_6,0002_7,0002_8,0002_9,0003_1,0003_10,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9
8167,583.2857142857142,2103751.7039192333,,,2154688.424949585,1642931.571205812,,,,1899552.219748437,,1374982.3224272085,2154698.955666263,2088670.919904485,2340117.496049671,1676609.8051893634,,,1977666.7751922107,2666856.608735781,2184428.373160477,1811596.3366520451,2272717.1307573942,1835677.4695946195,1964285.948707773,2045330.031583049,2086353.5199862667,2142515.886089106,1927936.574674742,2142421.9641852607,2192710.4594607833
8168,583.3571428571428,2025360.7446138165,2353064.5329766436,1790093.3153296537,2018697.5631807244,1714437.0611248543,,,,1855824.393572944,2024458.0373678883,1380176.029261917,2082918.8195032654,2074907.4403223167,2358145.6867910684,1628174.91960654,,,2034302.8714719703,2757228.600841096,2202065.5899379035,1784899.4067463034,2295939.287759246,1833504.1154813056,1875514.7539650276,2048907.780739372,2073925.5344773787,2111749.671690532,1885080.2592710147,2096588.6393637788,2044058.7431455236
8169,583.4285714285714,2084751.0576995697,2597970.0168875847,1638636.7662909185,2140540.155973656,1718672.4152481249,,,2359901.461204001,1821567.8201427874,2186401.5941936406,1390555.888784297,2141591.7937516565,2067160.8721247984,2261079.5499918438,1714053.0433773813,,,2010056.2405509956,2457202.4152665953,2223500.5271197883,1776716.4116018072,2269072.8248255462,1817057.0367072786,1905146.5094237172,2048754.0250973902,2034679.6698737359,2211203.1512364727,1934230.0430229083,2107813.383147921,2131799.9047285486
8170,583.5,2184154.1501177526,2477133.826443748,1830916.6982297723,2130704.113974919,1759653.0007497927,,,2125636.353701656,1975277.1458994604,2124058.7719362685,1377414.497780371,2104719.433847408,2087565.9871974785,2330795.505809558,1662570.1376340261,,,1992071.5862005544,2503116.304415355,2149544.469690292,1787473.3109682552,2266385.807962534,1842793.8689827444,1868127.4572609859,2059095.817898866,1985377.653694832,2224083.718356571,1949683.3155192193,2078230.3985621773,2172185.3648762815
8171,583.5714285714286,2102526.7552348813,2601064.561209514,1709063.5081548195,2058257.6394429577,1769941.2769858825,,,1935148.4371668806,1911066.9506715096,1866575.808106963,1370422.1523500627,2089481.1316285806,2156005.0997607033,2291006.190866861,1650417.7080466305,,,1932270.1865348064,2654706.3541863644,2134618.9367054394,1767131.4725306127,2286269.371664983,1859053.1400939794,1976526.1351836582,2045598.6338567056,1994716.480391417,2227517.438674047,1955960.937392487,2156609.5593664465,2094390.3625449366
8172,583.6428571428571,2138414.0444575953,2367714.648657314,1680951.0746606383,1991851.8128268556,1765600.989287965,,,,1850927.6902264543,2029366.756670911,1354643.466730437,2082097.0764336109,2079324.974575612,2399875.458558132,1678634.3931957134,,,2058546.1108845773,2716538.555906148,2151431.4754732787,1756925.9579050175,2266385.807962534,1920040.7531664502,1897945.0066898502,2042344.1747413352,2064608.6953370657,2164777.4880176284,1921515.629694744,2103487.254096698,2076884.6935409566
8173,583.7142857142857,2012494.0288824833,,1681889.5531287573,2032395.336397306,1789965.8294369888,,,,1892923.2357959745,2161524.2100639674,1339325.0702008433,2092726.80964563,2074584.163156688,2330610.4477686225,1653524.543064771,,,1897999.103858181,2615408.703543011,2157307.021028282,1717423.9972340218,2266385.807962534,1860456.6633486291,1902622.6325475008,2011490.7811095056,2051367.7316076185,2167590.361339517,1961714.4526869787,2113619.7508304613,2129475.818126695
8174,583.7857142857142,2007909.260159269,2361144.279813188,1725451.9767731046,1982821.724054608,1778237.6231883739,,,1924085.5455442127,1908179.7354586597,2193134.639461397,1332922.5789606716,2098754.937302123,2010876.4801045342,2165946.838852779,1683763.7374762788,,,2017836.3875973085,2723269.828467091,2205960.8034788826,1774670.2987222893,2266385.807962534,1889243.2756132595,1922979.7980558197,2027303.6137660583,2058385.1473705366,2164075.532399673,1933058.151204191,2144009.9578027055,2182787.7129354747
8175,583.8571428571428,1954155.364697637,,1667317.3774208552,2077672.8665588347,1678304.1094070862,,,,1923109.3175517074,2164992.8639355837,1329581.5531960092,2041947.889789012,2167453.119256381,2133813.296412639,1692466.3520867461,,,2012230.436035205,2602724.19295774,2163145.0504794517,1828207.8532189773,2266385.807962534,1871937.851735381,1954080.251426376,2031123.1973012404,2037489.364820543,2157663.3658027826,1944573.3962693836,1896305.321648637,2108031.2591538196
8176,583.9285714285714,1996674.5264669238,2368817.7487130584,1703744.59456461,2104970.048047018,1494641.584270638,,,2054371.5540515387,1864355.9807282335,2122583.4233852685,1376944.569469193,2228461.984029799,2104863.2726856824,2151064.1184584606,1675558.1678790024,,,1991600.3633772964,2720183.7144149304,2221430.6589715118,1777888.2604669428,2268463.096860927,1897849.9526498688,1917932.1797478304,1986192.5231124316,2019907.5894287212,2218034.165768225,1981392.922313077,1908699.9361162484,2111816.458258711
8177,584.0,2207043.5512208226,,1720975.9577243002,2153469.743725849,1569003.6423274856,,,2114289.374107805,1825424.0608247505,2188634.216013824,1313885.0997519777,2136065.936637637,2153188.905893146,2249051.1608302076,1536359.6743193844,,,1935733.1543409762,2446743.4223266384,2158754.5142781166,1772091.569145112,2258190.588632634,1861702.2785450695,2020073.5515435666,2009571.2254730011,2087923.6672194824,2125702.684484111,1948598.4967612945,1939672.2719395973,2173762.443395884
8178,584.0714285714286,2100639.2339454666,,1680566.6930912589,2076220.566430334,1659906.4000514029,,,2231937.576252507,1811981.9212366713,2326753.1389778745,1339905.894150696,2054168.7793109666,2128066.806158602,2272860.7470116876,1693554.7823849889,,,2108257.1889030696,2484491.4034099095,2123837.629406259,1771086.6750142516,2263896.977774624,1861883.532422815,2030205.345667295,2073123.944335664,2068126.4578335767,2168546.2517049382,1928377.06047856,1929819.6395320846,2065096.6712413356
8179,584.1428571428571,2069383.837458742,2363932.5500291577,1720220.3011138774,1940079.6062212742,1715058.3238233377,,,2021380.4778807752,1903509.0564019491,2147171.161423231,1352319.0085895238,1999002.3552091604,2155394.9803442177,2322520.731393261,1558819.1418878653,,,2060157.1563950663,2525489.593904395,2105741.2379424903,1810411.5276003187,2279597.9406994367,1856175.7217731988,1953718.2021284944,2006915.139181711,2055288.7090093838,2218112.37623906,1954615.452000788,1907330.9563369686,2117909.2850401304
8180,584.2142857142857,2059292.1404044796,2415343.20409363,,2146057.4146953095,1774167.0834186645,,,2205978.402795526,1918795.389761577,2345637.128483912,1341963.9483353195,2101670.820908968,2203684.2422244954,2251154.465767174,1515490.4795672172,,,2087881.713350825,2626568.3823960153,2218002.473585243,1770753.5989527123,2263896.977774624,1872915.1607518182,1942234.9482068648,2056615.9415414366,2065406.5255561878,2199621.557531037,1954344.573807816,1921270.694757078,2125956.554800687
8181,584.2857142857142,2044179.004285868,2509580.1006553913,1656462.3745276097,2192549.065292604,1507950.194926647,,,2023752.79492248,1899760.3814115932,2229475.093246118,1395436.639699817,2132363.218579882,2182368.856808296,2287696.4376537036,1492955.4013092297,,,1912285.3988284338,2517939.7562041124,2227696.349211769,1770630.5491952845,2256086.128584964,1872915.1607518182,1936095.3279595578,2004219.8902617036,2061910.924736777,2244479.4626327325,1920571.698559475,1953015.0147597266,2193744.9005808276
8182,584.3571428571428,2014092.6620970014,2442138.029446652,1636126.6428063998,2130420.44637102,1711118.1525077652,,,2129364.494698906,1879285.4320669076,2205236.4752684454,1395436.639699817,2073945.5499761265,2097975.008619059,2288518.0048866975,1512827.1734766848,,,1958985.8950849648,2589642.6810726984,2248195.484171584,1743673.6772412732,2283199.347500935,1876963.0232294018,1889934.8406831683,2006711.0361615617,2117177.559984027,2237520.163601914,1940536.3221537645,1831405.8018088003,2076022.7853227488
8183,584.4285714285714,2018097.7753933952,2491621.8637046684,1652677.5792342178,1945748.1848827465,1624740.242227264,,,2101077.541440448,1941072.8106150117,2190410.680083595,1362022.8599399545,2161738.4007062223,2126797.3677597926,2256330.4100871966,1511438.054196136,,,1907061.8612845528,2450915.3653030726,2251167.799080048,1763280.221970274,2281597.0874156016,1841520.4202139026,1934061.1700332249,2014473.9206677189,2092272.1841101293,2248528.189476958,1921632.3411816838,1897672.3285682453,2211619.2636931185
8184,584.5,2075517.1263169441,2464103.557456236,1657489.2143654632,2174083.729328717,1659874.7690709538,,,2107550.736233189,1844282.418620292,2108481.040055542,1365146.409024827,2181775.186370835,2106433.4303442203,2239242.6103842785,1470495.4398022552,,,2107791.88524999,2450569.0357203176,2167619.703445651,1739652.2685677512,2266764.556873707,1913506.1117546835,1911003.0831995246,2039971.4947649913,2144314.9918342596,2171390.6447469313,1889246.005839454,2090548.1190748008,2106782.3908250276
8185,584.5714285714286,2056796.6674527945,2377744.644360532,1757175.6660702238,,1701874.2037351325,,,2148712.0331862583,1931559.9690344862,2138742.2641190323,1346755.4880765555,2154693.5394259514,2117494.8186989115,2239050.6432987344,1502364.1977636812,,,2133581.1298130653,2535942.7847191957,2155304.14404928,1766279.811353939,2266826.8595545064,1942653.3641343084,1894226.1844949017,1997267.0794864343,2104433.025333949,2206191.1554190246,1925870.4160700708,2120936.8382202135,2101802.1690031844
8186,584.6428571428571,2159179.806402994,2351819.8977914504,1750902.1936838012,2189878.5331759155,1545161.783284167,2018722.9380327724,,2040059.341732237,1827850.2643014668,2148276.3535980806,1338493.7913654207,2199760.6294525424,2095701.1625469408,2419728.414324349,1485591.7917275145,,,2104390.976235773,2416263.27442381,2132314.6456051506,1757259.5852551488,2266826.8595545064,1901369.9658241738,1896427.4861280618,1994440.2796344878,2087085.4033320039,2196726.7189202146,1918882.3221856665,2188023.594481284,2213677.9155553593
8187,584.7142857142857,2071180.86333971,2348598.65282962,1524795.040762961,2148570.8708415604,1626146.1348493714,,,2020079.4261122094,1851985.65933857,2154813.7948008557,1383875.6008970358,2155376.3244230496,2122816.870677957,2276092.2541918624,1495973.1938934203,,,2067487.141884407,2540896.8189420393,2160653.481690077,1756870.0483969504,2351588.1398979123,1844475.300554033,1937736.6865877318,2009910.9897603288,2089529.2787557186,2094054.4020000934,1908045.128765735,2004104.6615284854,2138317.7728994326
8188,584.7857142857142,2065192.781716696,2367896.4613602837,1522750.617857414,2262931.55893046,1684549.951034809,,,2058212.2508164714,1920982.1409126085,2114365.673696281,1383983.4345662121,2169543.839723766,2112194.092415521,2344748.574048568,1578271.9586557013,,,1992753.8869663738,2424545.4151435257,2225987.31252344,1781679.101131337,2266826.8595545064,1872251.542721478,1905473.8375190306,1978012.1694380052,2145255.334807999,2132681.025702442,1869841.09452859,2139965.082809554,2124880.090800416
8189,584.8571428571428,2075164.992089667,2504941.294292758,1764621.0830876327,1834929.6084228503,1699268.639985958,,,2069624.9529072861,1930034.1922500588,2040382.986306596,1339825.9821801286,2169543.839723766,2113047.357623925,2364899.3098525004,1605028.5614275585,,,2071677.0754239564,2759209.687467577,2225987.31252344,1829396.6684345717,2218914.255750948,1888300.3066750078,1895742.5780124185,2002406.8208472892,2161158.8959403085,2141430.906349145,1951268.0680356093,2156826.5878317943,2228100.1782571753
8190,584.9285714285714,2144952.0865666736,2509188.3947607437,1638325.0094960968,2090276.1183704005,1628422.3564179342,,,2227154.755728701,1847675.4828815532,2035810.323257471,1390267.8521774423,2162091.6876539425,2119551.937839232,2365487.69431681,1563215.2899419903,,,1976033.6089212082,2487568.51974455,2213446.063350707,1816683.5702729067,2253176.021017779,1842040.9294992415,1933412.716873026,2012046.5792270396,2073713.6895012746,2130896.129095649,1934529.8666467904,2079180.8037351074,2145874.6454301663
8191,585.0,2135902.73916027,2545800.7994104084,1574270.8023570415,2225705.5469998643,1687047.817269684,,,2071310.8561543962,1903332.851933189,2183679.285792207,1367193.2509273097,2033043.1754408672,2050439.3417205727,2214005.4497143356,1555188.944465965,,,2154227.1801283085,2421393.1463346076,2329468.4401197038,1803301.4829207626,2346675.1597222346,1815498.3690069183,1825169.8941952123,2045970.173202027,2085346.460863704,2105458.871071052,1930041.862103772,2040651.0630262597,2309619.2799875285
8192,585.0714285714286,2159768.8524146397,2387422.6775109605,1636556.19559495,2071728.0562058908,1710822.8332665062,,,2092747.578476144,1840864.009170488,2195254.2361344825,1388439.94854843,2146452.340605987,2077333.515779748,2295579.438552756,1502938.1555360602,,,2024304.122042743,2563754.3713554656,2277778.1800111486,1776059.4056109183,2243693.6460484774,1936965.4318393394,1975517.2099987497,2097917.921389091,2098863.894896908,2186747.2226904747,1872867.2886271337,2133293.9780120156,2296892.942467905
8193,585.1428571428571,2069406.319268342,2384424.9623132204,1634427.7184913158,2346912.1690765135,1664218.8043591788,,,2151935.434894338,1820977.0140649758,2026986.2991510297,1383325.7930662632,2248353.686866022,2060333.7017411666,2256516.0979778287,1594489.2063232318,,,1961348.0388069684,2525644.9915528246,2231991.8840272273,1810019.7684683271,2369726.0129506607,1808712.0343962556,1829113.8278352246,2073569.7131214477,2093023.3250930412,2081450.4431210712,1947053.6160092403,2233551.0954711777,2210696.333222708
8194,585.2142857142857,1965896.5427970327,2420387.2125897254,1831789.193170684,2065970.1157250374,1708315.2615488735,,,,1817370.6762929908,2065352.1758303633,1393498.018983587,2181978.7507098746,2094685.3204172864,2206183.4179869397,1625198.6290903918,,,1851302.9208313809,2727955.988830342,2259832.520840262,1802760.6479148993,2378680.1352285706,1873385.7808296378,1903941.0904129662,2028052.483120535,2053680.2722467037,2170978.1118364814,1933315.0341939777,2085530.4570194036,2225926.8875452126
8195,585.2857142857142,1965551.36638279,,1734382.9879989496,1912118.5068234247,1744736.813632703,,,,1850437.0225527878,2048036.906867161,1405837.0507393335,2046726.0548389745,2177102.5993692777,2263086.4267814057,1532087.621481061,,,1904361.4047850284,2557817.9292337596,2179007.328115939,1791292.5638137718,2357081.475326548,1891465.2066315925,1973908.010370916,1990824.1828199248,2082872.966788691,2072040.6981768333,1880398.3487306354,1971073.9573673783,2293212.6543840235
8196,585.3571428571428,1932198.9371296028,2421672.79594579,1757236.425187133,1942093.9594157236,1623909.3698925946,,,,1837141.391287999,2065677.566834934,1436673.5544727794,2150468.4082243415,2059920.2943696624,2440412.2583553554,1523156.0878433774,,,1975249.7157447143,2694063.7927251942,2330944.0626092725,1802760.6479148993,2291159.716249058,1879184.7422128667,1907858.1413389607,2045428.9723783769,2036742.043516919,2142738.127031206,1919491.8292004426,1974657.167482734,2176777.2248619273
8197,585.4285714285714,1963470.6339282568,2380645.775765589,1763142.3337392074,2094375.6612682354,1665475.6706792233,,,,1880021.758866236,2082463.2294170605,1404399.6702256917,2123295.4084328907,2130241.247384542,2277296.1328980583,1548732.2669829382,,,1927119.2552667458,2618557.894185534,2228478.415861806,1801327.544749062,2290361.1503172973,1825645.0593044045,1916365.5645216673,2052137.833463697,2003810.352150028,2152507.2735924013,1866772.6332468863,1972812.5738379725,2193739.3043408957
8198,585.5,1958258.6151299896,2300100.8117147232,1701185.5501458668,,1647169.281333688,,,2042308.0429985651,1844267.2493122465,2001393.1803297948,1303898.3476518076,2123525.6245321254,2130058.6527184756,2276583.5231956583,1583292.1952570758,,,2009899.8581600878,2566368.818822849,2158446.4582173754,1786061.6176690138,2366657.6955150994,1849192.996659184,1908303.0355986075,1997347.9756170763,2039445.7788964447,2178695.7711167755,1910790.36235139,1997698.9006267448,2142610.0782064376
8199,585.5714285714286,2024187.4744600756,,1712540.9850794203,2117167.6287091,1634593.2522454623,,,2024698.3069517242,1827766.0155665092,1936731.8960252558,1336638.9696055097,2100584.513583631,2160330.5063131116,2326624.5955112004,1624858.6869664835,,,1963814.2257379491,2630509.264793319,2137798.4162520086,1842587.0302739185,2293512.6320157354,1885184.7616937128,1960418.8341603223,2000749.0369035457,2111821.928591815,2152955.2866476406,1879255.325856367,1845586.377801932,2230585.0036800313
8200,585.6428571428571,2036517.5526195373,,1770853.4036278548,2087081.666191783,1770293.421025409,,,2248331.832161341,1846637.3466505306,2012882.2282757924,1327934.6864940603,2307079.2316713617,2134519.859098783,2418919.543237333,1708554.2656619898,,,1981698.2199279142,2635566.510636421,2189882.8430533865,1819914.6178684358,2293512.6320157354,1913730.5039400489,1965145.3484170807,2000666.7525167284,2041103.3764190858,2228650.8800415313,1879966.9239866135,1834512.4235242442,2178116.3829176067
8201,585.7142857142857,1961069.68208099,2358673.8344740053,1751125.1007572014,,1611759.696146034,,,2062929.434935668,1779680.7891877647,2030350.3085810503,1359701.8631877527,2156165.1857098625,2179896.0542793702,2347311.758055739,1636348.156191811,,,2083640.4247713964,2413181.4369657882,2123639.1407319806,1791252.626576311,2223791.7138812686,1868504.427360928,1998819.1014578068,2062373.8088332205,2189420.9117564443,2206113.216065259,1879531.6937052822,1936230.1975511683,2065331.5403919965
8202,585.7857142857142,2053462.0880780504,,1697099.605873674,2063838.3339636277,1602547.9296748997,,,2016673.2896699049,1858389.0472620393,2068418.0973200768,1362679.438351781,2232172.271197119,2108228.3065814953,2417950.7240149574,1684242.3207240687,,,2035801.7026981895,2359347.97026223,2209739.45046238,1794881.9155707294,2297275.9686602284,1930641.0006508036,1925919.2078836751,2060820.069523767,2193885.35944486,2210931.4080952723,1922394.1110938347,1936820.4743677797,2161560.5217246474
8203,585.8571428571428,2045519.464661055,2347302.849118027,1726247.9884024642,1869032.8525469443,1603972.7072977605,2164010.5450876965,,2162786.2295732424,1825195.6797026685,2134594.608386907,1573351.395852752,2176451.8616921008,2198282.809472879,2463193.586179957,1676783.490565615,,,1999138.8612590558,2290803.775429652,2200396.24447681,1794881.9155707294,2308549.766573432,1900380.128332746,1944032.9364331446,2018543.2020278727,2159980.430929719,2210822.0200371887,1985166.3388332948,1977333.7469068065,2206555.3875056766
8204,585.9285714285714,2041736.2336100636,2460526.6242058957,1781046.3704124882,,1615367.4385877145,2097404.840751183,,2191549.417456741,1757706.8026486635,2083117.1274573554,1549310.7788086752,2181893.437660131,2136546.784357002,2340544.4960046527,1661246.9375690117,,,2060541.6824408139,2311463.2459002566,2211484.27829778,1794881.9155707294,2276806.87576637,1889246.9461171313,1945044.990088505,2002688.661652956,2194112.186537874,2105721.920886588,1932521.3485682586,1920631.0091451448,2279765.6104059396
8205,586.0,2044592.1931004508,2458208.5674111103,1725835.062646236,1992732.0746220658,1599641.6194220316,2068080.1336862172,,2124431.6457966208,1813435.3967692135,2117640.675805748,1394914.997069712,2223441.495024758,2078079.6376291506,2430318.5164075214,1653765.7125828895,,,1918376.720843294,2688584.069309627,2206744.785581343,1783299.1377797015,2275566.8981167525,1897368.2759096047,1952758.90760938,2049108.6952516236,2083076.7188180238,2085604.9107922763,1916012.8188926692,1954335.3727372417,2211230.3535136944
8206,586.0714285714286,2048978.1058202484,2550023.11701736,1803341.904163445,1988788.3760627,1594488.9034675143,2201245.7647137446,,2156180.7380635263,1838882.3046587042,2097015.153767745,1334430.3391502881,2149206.307634151,1941867.5980371437,2346604.596694635,1627266.3727231205,,,1942972.8295646987,2633048.4723259215,2185275.710822106,1860829.868610304,2376557.9343618155,1848231.3002023955,1899320.58652613,2080024.7586400732,2103909.6681892765,2178456.7892173124,1959925.9864025477,1898579.1433416016,2213964.1049239417
8207,586.1428571428571,1974033.8996299405,,1732909.6723073197,1875710.1556546171,1602806.5631236844,2195320.7517130934,,2123741.8897655336,1820657.0894990254,2063749.823165252,1380837.0363568796,2233191.2202100926,2055813.3474985138,2253427.519897805,1598566.5866192426,,,1949148.839104431,2517316.1939861085,2126292.786881534,1783299.1377797015,2261265.690839748,1853064.0214680324,1979926.3865866913,2002630.672397906,2116789.5030112993,2211823.0797760207,1952573.4985226034,1919120.3841742484,2150860.7050581533
8208,586.2142857142857,2035837.2871575688,2469664.146471612,1589050.2814896414,2037214.2944986313,1692867.3451451256,2145369.945563084,,2104838.8943206957,1805806.6733823672,2096266.05165072,1439866.5335898695,2157444.691375272,2071872.5791662089,2263424.964573452,1591230.5807088716,,,1978656.1341215698,2508229.3298784527,2189767.4290271634,1775429.9805433229,2288900.1422053133,1801225.646707114,1991571.5325612847,2000239.79502961,2132909.5863192566,2211294.9807978296,1945607.9178582598,1897403.9580942949,2169539.8342588586
8209,586.2857142857142,1966549.3894916603,2411504.6734093023,1617626.1351868494,1945197.4516298515,1588859.4380159297,2283480.578006856,,2114918.380916496,1838473.9524229004,2040843.2694066793,1466002.7990450915,2070553.5960788727,2068327.6187826812,2273537.592378186,1734135.0896916923,,,1948319.099183711,2488142.4021326522,2188008.5732432883,1824420.9005616833,2347297.0163245057,1890727.4734019206,1892479.1809092558,2054607.033200327,2135684.0939097796,2218126.570175794,1909395.2048593587,1879955.7441201047,2115240.6264502727
8210,586.3571428571428,2038905.0296464518,2464324.3045652066,,1911932.6454906964,1632827.4930309241,2360604.2494464633,,2057591.2109240994,1829285.3938551538,1942129.731828425,1424322.915322907,2270729.218192769,2064165.2696418893,2349919.192905181,1772262.1072422315,,,1994791.6273521879,2536458.0375644285,2204487.574915437,1750279.9127064703,2282115.9252603734,1832073.4580828797,2005642.7401728998,1993232.1574940896,2096050.5366937742,2216749.2418400696,1923545.0666998415,1962765.0146517074,2232339.713557371
8211,586.4285714285714,2205410.481174315,2754135.9963663747,1614585.2679866555,1908655.0100013034,1717184.3153136065,2253609.637840778,,2111182.102046297,1871417.317768274,1894124.2022312286,1447579.830730289,2333020.136022668,2060065.5608631258,2217502.466601992,1839606.9607667413,,,1931227.2167381977,2632204.6589814834,2237812.3942656107,1757057.6391619595,2374526.733638898,1846684.414993709,1878423.3238636954,1996747.1118451252,2075380.922204085,2192189.8366896426,1893828.4080281942,1913364.7279303484,2193126.8634217284
8212,586.5,2089074.0501672765,,1726985.3986495107,2165128.2673719213,1775576.6913595558,2096055.428073932,,2159223.0191652435,1896654.6197717998,1985929.6537769793,1478875.012253283,2316743.624577763,2074931.3847083356,2280886.3863584213,1848900.180181069,,,1958831.9284414079,2557669.2009118334,2271349.2419215743,1774847.069028686,2274106.0220530746,1846684.414993709,1853523.315188197,2052496.582482312,2103106.908699996,2216930.7248589178,1912319.0142204922,1967824.0275180563,2361981.910469571
8213,586.5714285714286,2044015.826095541,2306255.786392925,1678513.3792956606,2062738.957372299,1608125.9832115863,2162687.0529887807,,2190222.1589515875,1885527.5446508133,1907382.948273574,1433500.9128022096,2135628.973484294,1896049.1612525363,2105477.9826822244,1667125.1920854987,,,1925632.9442028934,2492302.4005301637,2282691.025253613,1763446.4710091983,2261492.761013011,1879322.638463847,1853523.315188197,2016936.8854940538,2093554.0958878573,2231058.1194821433,1922926.9767456737,1901958.3227304674,2283746.3337880136
8214,586.6428571428571,2056926.6003283025,2414418.926625393,1547105.4023560733,1926816.7089299192,1750954.0460482033,2166021.9050219143,,2357116.949029543,1831315.3196872734,1937839.1855811293,1340098.5760654553,2125165.0865263855,1928160.9719666187,2350119.920059673,1680116.4323771165,,,1965506.11115501,2427902.337710845,2245916.7016394013,1770384.5425603203,2284260.6577633456,1931191.6184425328,1855795.2419675933,2020889.8662375254,2102333.7362470445,2262966.561377123,1944766.4746150356,1895400.710295039,2167645.596301411
8215,586.7142857142857,2086041.9588908681,2525316.7568798577,1531812.8233523478,1916003.8116496487,1773454.9895646598,2085813.7737681884,,2267641.0983618586,1704953.7054932287,2056631.029730695,1328193.3246899005,2041124.472851895,1990881.20349405,2179025.7407326987,1595394.6725019056,,,1828873.048207616,2557442.849760156,2149686.3676972967,1750279.9127064703,2310051.8278956576,1912572.8645369948,1840984.7132156037,2011920.1796806038,2113726.8139379593,2252834.6170297437,1895909.7688301492,1882870.702264717,2171073.0437874575
8216,586.7857142857142,1953131.9110727815,2340302.226430675,1513490.3891473706,1862560.9732005622,1783514.8332374508,1945839.86251858,,2210431.25146567,1756146.035538274,2104203.405928029,1344445.787376358,2299054.056828028,1988616.7381401344,2266997.915395352,1712237.779767411,,,2005864.9922168532,2621217.916138104,2114838.608649563,1750279.9127064703,2297758.9467847575,1865585.0002038085,1847393.7880971963,2011368.798620409,2101212.2361125373,2199449.031018175,1909440.864565747,1911878.0284670265,2238647.091521912
8217,586.8571428571428,1942245.8199357702,2376810.096489532,,2106598.947420733,1528675.8673970918,2086560.6563038859,,2292322.1844640523,1804344.1052970819,1992752.8335939492,1351078.4069067654,2341201.7860758966,2068281.0552096851,2286328.138907437,1679084.5385574272,,,1907225.3541827865,2546570.9844566733,2160597.5523655727,1790591.3968061658,2284260.6577633456,1859051.6463859659,1868567.098242852,2012042.4788718992,2110837.124252003,2188080.7752738553,1921442.2345023875,1889441.6127401455,2230784.5295417476
8218,586.9285714285714,1897020.6103383189,,1592162.5385570235,2102378.4409189965,1743746.7948239876,2282636.7168379975,,,1761430.2987087679,1954051.502139037,1357277.8359920213,2092303.073517644,2153822.4016082655,2216393.313521433,1703305.2893733997,,,2036338.7682302452,2589103.625889105,2108198.037940074,1795452.1742275443,2286697.9374199994,1856164.4873957601,1881114.902437527,1982198.9540004723,2099777.5207468737,2189322.921618698,1950067.0397456572,1896098.6778844127,2252919.0222632405
8219,587.0,1981296.6281719778,,1741296.793433891,2001761.5140104324,1629570.707227392,2154443.394089056,,2074090.8484828419,1770970.3613109814,2053936.885860886,1355854.8864679525,2122293.670155109,1934072.9176999058,2210649.1433267198,1778096.4709173595,,,1833653.5330255257,2537307.566771327,2239412.071051418,1796609.7014087446,2273889.6731545557,1780431.8701494683,1921749.9624777832,1984324.3547630836,2124814.177948804,2143484.9016633867,1953171.8311654176,1902112.8144311483,2226191.1755284634
8220,587.0714285714286,2109991.3368377816,2637942.2088599517,,1880700.4750571684,1638373.882612972,2236244.3098948863,,2164620.4863529303,1778479.9701314098,2068954.7751514341,1399060.9479234512,2113338.470466075,2017712.3147987819,2427403.1840176573,1731103.455779322,,,1850469.2408722758,2465830.6632595416,2171508.426926329,1789434.0783410368,2250701.1003066376,1844292.0146217912,1882369.3866844387,2021252.6147004988,2124223.9211504287,2208637.1338404757,1941886.4051618446,1896446.389889293,2254593.663741616
8221,587.1428571428571,2049574.9056828676,2457307.2102385634,,1966823.951747796,1642308.1331446022,2100793.6543701836,,2150078.5282815513,1728354.1342530402,2162003.0920858835,1414263.023502034,2158695.593546338,2057010.4517146545,2356708.3889635503,1680556.442025189,,,1891317.7970113638,2600656.0249699205,2138194.1472195284,1783989.5569412627,2300443.3215220394,1847422.0185819126,1887942.10424247,2014473.9206677189,2124223.9211504287,2206857.39049835,1929093.7843562143,1873410.6465721747,2206105.4491117927
8222,587.2142857142857,2109991.3368377816,,1621359.156936022,1854959.803577037,1748454.995020635,2231453.8507511998,,2055497.4250150914,1835120.6043740155,1998500.3670651575,1374733.2502066088,2138488.8415795336,1986054.5974185402,2378207.535147083,1632532.6497136108,,,1907118.783843992,2457578.0003608554,2163168.335440961,1795373.5735136338,2296036.182330361,1847070.4178536516,1900760.3979888693,2001262.0561025129,2115452.7244777624,2165964.7430348936,1912760.1100134328,1912408.2195640747,2219148.886103597
8223,587.2857142857142,2095616.5512621852,,1598803.8907296679,2029045.2494002583,1724568.8198862441,2216595.324220594,,2412859.1677497025,1876098.294755187,2164826.973284725,1401110.6077253728,2124224.0679844623,1993714.7693163313,2221361.4240331636,1560250.319463126,,,1884388.63016825,2459550.620282095,2195336.3889934686,1779604.3640507003,2289098.542502185,1887424.1051618992,1891674.9496285226,1983000.2659673772,2110302.554135767,2164445.087652288,1910072.9424909756,1951486.5447949108,2243013.121003366
8224,587.3571428571428,2119111.1514474778,,1625397.710474883,2040522.400080932,1638938.3343095495,2256672.75723799,,2267375.7435684423,1802926.7642824936,2188123.927916886,1409366.9462003082,2186144.2909805686,2011895.8581738756,2265103.815794964,1665207.6226128999,,,1930080.3492980052,2447785.615423304,2278877.425115665,1790591.3968061658,2291649.563990741,1905603.833800349,1925142.1286707341,1992636.3610009854,2091719.9299234431,2209513.020729733,1909599.5157962998,1958742.9847283568,2204360.7659462113
