Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0002_1,0002_2,0002_3,0002_4,0002_5
3852,275.07142857142856,1602646.8409561433,1964830.7438936115,2232434.529730136,1903510.7575419927,2154998.220957372,2007599.8100623533,2364711.7120291064,1720857.2783827551,1634279.2334092257,1827694.4040145357,2263626.690204638,2266910.7063604984
3853,275.1428571428571,1706728.01604249,1947325.119589336,2640773.351389265,1925022.3759752593,2058758.769005153,2098049.630736823,2348518.8623808445,1789834.8858345074,1671969.5412831279,1830183.7476916963,2356748.162574918,2230622.8515229183
3854,275.2142857142857,1657277.317855101,2019161.0593199292,2405076.587246312,1921811.0895867487,2263372.509449894,1964991.8724447687,2296260.34970406,1795000.9985420913,1634239.8622883763,1896503.5913195747,2369352.582047752,2212510.5279075666
3855,275.2857142857143,1723690.6682798492,1941579.50352813,2297248.850556424,1949789.154951339,2289770.246167366,1943995.8275565135,2162764.845592561,1817830.5251118534,1650841.1742800195,1813531.3344231404,2387027.0298936814,2270135.5505452296
3856,275.35714285714283,1704665.9212878298,2001623.629240653,2299881.6962665576,1981002.2646969946,2136208.269630861,1955053.366276097,2169067.7357266927,1867416.9817700624,1621445.7801002073,1820978.0070967732,2262878.769695395,2235965.218281232
3857,275.4285714285714,1707749.0374792165,2050262.0890868874,2233780.186194423,2052256.1754457927,2335320.934488595,1922016.361048734,2067841.9419102888,1790889.8516896293,1639459.1507471392,1820978.0070967732,2403922.2897069533,2127255.9595019654
3858,275.5,1547469.365545654,2020555.9264711908,2316128.8773033624,1881170.1061101393,2290829.625847109,2137581.772281568,2193426.513085404,1870893.0357594893,1623018.6215350018,1900130.9176874883,2396310.346335127,2200499.459398888
3859,275.57142857142856,1619237.432994392,1815484.8983976014,2223341.081338544,2012074.2503960594,2155854.8063044627,1961621.3592750712,2188857.1035788655,1877608.60689859,1658767.7427603193,1885045.382978331,2365847.172805828,2200513.144983392
3860,275.6428571428571,1650694.6596336893,1947849.4508153794,2360254.1181298946,1877230.691875005,2204247.2117612036,2072052.7892492795,2289614.2077922835,1822376.2283543504,1683095.9812801545,1788528.4543700782,2364567.321830373,2207351.738837703
3861,275.7142857142857,1557486.438261282,1999713.9070835244,2177689.504034134,1879296.2038245315,2210581.275743432,2103629.06112016,2170161.196422272,1810401.4670190418,1681655.1996302716,1877401.7981838996,2186092.443384985,2233288.397908815
3862,275.7857142857143,1586329.6079826057,1957843.784287286,2266708.2568283607,1856554.339003878,2329791.046858229,2063036.1843199488,2284767.507242971,1788062.559527909,1771612.7120831439,1994100.1585556443,2380262.738229379,2133069.6567186103
3863,275.85714285714283,1611965.39081735,1992923.7986518096,2395482.298716649,1861219.1906468843,2211126.2651568586,2026367.465089309,2271841.0717096324,1734068.7504405351,1678636.9452039294,2008405.8002955336,2380282.292000643,2110203.741154114
3864,275.9285714285714,1581621.6981413518,1927692.4942796493,2342170.7681492358,1897502.877837077,2216667.622288121,2087545.6596430484,2413071.149355717,1797274.2049150253,1669435.5751972853,1902755.2860497816,2345225.670879559,2202571.9741788367
3865,276.0,1629423.276786565,1972588.4674396608,2342479.2675728863,1889416.7707305194,2244137.424199652,1964061.0380370438,2282159.2823400153,1797564.9431992124,1669435.5751972853,1748720.0786382677,2412346.68323224,2144855.9738816544
3866,276.07142857142856,1620290.040305982,1971038.579803048,2467668.7074247375,1886701.7775285877,2422561.150031298,2092705.69534938,2357430.449017611,1794233.4899081264,1681244.6778514478,1776924.9055323268,2288685.9963469696,1984349.3428064764
3867,276.1428571428571,1618662.4305574351,1891527.3550144264,2447128.835465096,1832691.9742626918,2261415.2024029125,2005637.5923776266,2384262.6696015387,1808592.5071977936,1738094.1027536413,1720009.7477220695,2242221.9537889147,2224761.4943311303
3868,276.2142857142857,1552645.2732558553,1944702.9631308676,2464539.943296577,1926402.2553033072,2391902.1155261146,2111272.913464647,2127031.254415346,1765800.8783115807,1663964.093832188,1697929.069038346,2319560.564153371,2227935.851727056
3869,276.2857142857143,1582370.4423791799,1847082.8473267173,2455271.927503924,1928162.8475953026,2327342.349270644,2121559.69995266,2335445.0970845,1806888.110603714,1690184.3427222022,1726162.1730827456,2459434.4322792776,2127081.2953471635
3870,276.35714285714283,1630301.8051455647,1894317.3151442655,2293675.644975096,1949003.5315665172,2184177.2722573625,2099913.2466850956,2262266.3301077154,1789077.8820283804,1716537.7379092022,1807914.0139778934,2513403.795101195,2156540.453215532
3871,276.4285714285714,1669628.3783323714,1889145.512851199,2363908.159902592,1933745.1669919617,2378759.9590825783,2113972.800040283,2196746.5498552914,1769581.435860662,1657299.4107128347,1771086.1792982037,2392523.268178217,2081445.0959560059
3872,276.5,1650192.82744488,1816619.535354944,2405153.3900053017,1832872.9294136686,2235907.8800731795,2060698.9217948145,2300817.7098186286,1743346.8432121845,1658831.7430212786,1887443.8692326546,2401757.090317183,2104194.332024081
3873,276.57142857142856,1631651.3795868757,1884512.309878996,2298264.4417323796,1919142.1563095914,2355631.3286736812,2034219.5896240305,2206846.352303782,1748310.4686268829,1616188.2989093922,1808553.160501189,2401265.200936718,2068501.842273928
3874,276.6428571428571,1561916.296022572,1863012.9919615728,2268183.520765805,1938112.4343395063,2245311.264810956,1981869.206179139,2214469.2856259895,1773377.4204964507,1647435.2499429476,1772456.679692638,2361267.549219861,2093467.1515991855
3875,276.7142857142857,1615765.2269328816,1899532.63727345,2405108.1929031373,1870611.057919455,2288987.745854216,2000052.1863785314,2363357.3008240983,1795878.196507885,1657449.4374719788,1840944.8333562138,2302513.2074970184,2222319.347820244
3876,276.7857142857143,1609547.4706487719,1895831.1496409876,2415450.17528864,1895235.7104179543,2325531.278304491,2018628.8990683698,2284731.4033637405,1786679.6583347276,1645988.4352809163,1866712.5130649721,2349919.0612243847,2132675.687177105
3877,276.85714285714283,1532997.889796028,1894932.1406367335,2391414.9266472165,1880116.9767442418,2250314.9358446556,1998226.1273764558,2219448.419575937,1783232.1055877116,1704361.674014501,1889064.3448533537,2371146.294870591,2131659.6268638764
3878,276.9285714285714,1591878.5462264621,2002529.1017739242,2455632.8042046884,1865702.395886051,2267150.171420177,2080097.8435776925,2087092.1474247554,1724384.677595717,1677857.431422436,1795342.7908744246,2436069.617291274,2086657.2663107212
3879,277.0,1621807.6184017507,1946990.9801775943,2361361.9577721064,1931172.612496216,2361571.431625962,2100620.960200887,2072404.5364450836,1811037.6069337998,1660985.8031038595,1706294.4218288194,2419081.969841736,2197860.3561784555
3880,277.07142857142856,1599394.0476554937,1810241.5477605981,2393652.378369972,1916954.5639150047,2381986.374586817,2047731.6199993028,,1778743.6476033346,1677720.5787660654,1913272.0063513385,2305732.961281244,2199348.6030251454
3881,277.1428571428571,1668093.653562975,1886086.6958466794,2285981.655920314,1986533.5900263924,2275535.6431307537,1988221.5889716067,2167592.4907770366,1766043.8068610886,1684704.1009906807,1751387.2522559874,2350190.917244768,2163011.333280883
3882,277.2142857142857,1566856.108928519,1932191.091891216,2280821.6244351994,1887413.1187519997,2337298.24839431,2048132.3922493719,2307603.6586486995,1801083.3997094138,1773537.5452164388,1694568.704687339,2396082.162691448,2106014.8190191817
3883,277.2857142857143,1589424.367701524,1821744.0301541698,2432137.1870048568,1925840.0014778464,2307013.2188103707,1878907.8777945663,2216012.628895283,1789073.092374104,1790427.840594016,1665101.5362879948,2281026.199802158,2170204.5205248008
3884,277.35714285714283,1616614.7323433505,1757703.2551269594,2366634.5903557506,1845553.4112740906,2353039.5885568075,2061576.1915436136,1988688.3432802444,1756306.0099173207,1675226.2973432504,1676832.4004293322,2227835.158810814,2201784.7270236677
3885,277.4285714285714,1590606.0407856011,2000330.1422492624,2563147.6199809248,1947390.8989396237,2271540.0002496964,2022109.2370479293,2047212.76976355,1793432.9192515244,1792306.4682402373,1733957.9449543618,2237615.037944026,2130141.2199219093
3886,277.5,1712818.5227283195,1889584.4394501843,2409951.423235636,2016392.2740633574,2305135.2045741323,1994291.082821673,2165431.3730490184,1765789.4869656325,1742656.7870283974,1786521.2838087475,2254824.5095613757,2067164.5905014838
3887,277.57142857142856,1595902.5563982443,1949729.2884322025,2280859.861024233,1923252.9840878064,2104876.620606031,2080898.09545455,2104719.2563156975,1755181.5759110132,1714913.4653292017,1799860.805579638,2172408.0060827085,2085184.5265060915
3888,277.6428571428571,1632219.989989061,1819817.8835415258,2365846.9752539042,2003926.5927882353,2228528.8567306944,2041969.9865361294,2176448.5821501496,1792985.8612547345,1748186.51512221,1781411.7243354009,2169447.329002823,2085058.0885347517
3889,277.7142857142857,1604809.809478925,1849768.301531382,2447092.482029208,1865749.5460213749,2163185.6717309393,2040009.6704717455,2193557.387555927,1743914.831873965,1706291.4505352548,1763776.9330903948,2321993.9569853074,2104141.7986954325
3890,277.7857142857143,1648272.676213786,1965996.8060544322,2282221.442306813,1957162.6107947186,2174504.457902308,2071190.729108437,2098757.0189500498,1763580.6651005447,1731047.6691870599,1764434.1929401902,2358394.8460651934,2156334.4548421036
3891,277.85714285714283,1566307.8501469872,1787596.071613709,2350197.867530888,1952367.437711194,2128531.045633448,2066439.0759790398,2217579.1191065283,1794325.862385718,1744567.1933741933,1729197.7023100383,2307899.9907236216,2253358.3296011603
3892,277.9285714285714,1593449.68843564,1778953.7468903395,2304845.5285767103,1847334.4614460233,2243429.2797897984,1972912.915139523,2218034.311899607,1785008.0104381319,1686580.9822240567,1777898.279484661,2257156.228058883,2210017.8979959018
3893,278.0,1565938.9746133091,1798956.2483190435,2223377.9008311452,1910768.8873560862,2260276.42519102,1957011.3419471148,2192921.2672035685,1754201.0916223598,1711380.6670949918,1774564.341981165,2335155.661095747,2120854.5393383047
3894,278.07142857142856,1599732.057638375,1819942.3739273099,2287165.470570416,1918101.1180478262,2297258.3624122664,2006000.6455821625,,1820011.8001735476,1789347.04119254,1891560.5021503535,2316299.817582112,2143289.2810195526
3895,278.1428571428571,1603097.6453895392,1792800.2344335036,2437588.7676666975,1917806.0513845286,2255024.6569699734,1912654.4288231423,2381813.2919713464,1842165.7267929309,1795091.1138125039,1939123.8854047626,2351585.966764149,2150509.4852381265
3896,278.2142857142857,1639401.8518358553,1887298.621751746,2471972.9040392595,1929440.2370226223,2213655.082095029,1941589.9264443603,2398413.84039691,1809795.0551438064,1696115.4509201427,1847920.5395141346,2279212.7959719505,2333265.9320200305
3897,278.2857142857143,1612046.5155452574,1763726.2269727672,2345007.740471713,1960483.5383876655,2231399.0423318585,1875392.578386795,2373148.6202388825,1802619.3430674835,1712878.8602973542,1862257.590322779,2376549.4560719384,2022905.5832043434
3898,278.35714285714283,1598678.2380514496,1773914.468725706,2423734.706966138,1933544.6597985732,2180931.9154132493,1922598.0498252667,2310636.314529407,1725984.2386626655,1749892.229192904,1856846.403096931,2278176.2278893986,1960055.9255600022
3899,278.4285714285714,1498261.2135929656,1785623.1211653496,2165733.056606429,1896247.9586809012,2307480.6501599764,1970302.8382273628,2337109.685758538,1771402.8563151173,1757595.8933561302,1873910.9176314503,2255340.251168259,2007473.852541402
3900,278.5,1546078.002051551,1889366.0400888636,2327465.8365295744,1928132.5617769435,2399072.970148038,2018778.5759887618,2341263.363487483,1818332.2912818352,1754048.046973692,1865944.5066387453,2422721.3862759885,2038561.2620733231
3901,278.57142857142856,1560705.5908779195,1891413.850719933,2216199.005028044,2048414.8939649898,2280399.5562926643,1884721.4493904896,2263189.2993589216,1775764.83925963,1834328.153117109,1801000.0249485194,2240665.1088648215,2058909.5508265537
3902,278.6428571428571,1554634.7013947668,1982047.4148685895,2301496.9873230127,2001472.4505973107,2455383.514370013,2011060.6654852843,2279170.373070331,1785028.9528069312,1841292.038091512,1937467.141417919,2218523.821662544,2109396.345143449
3903,278.7142857142857,1557952.0049406728,1961330.640185875,2341546.6362613924,2028380.1843590238,2361434.2723936667,2008707.1770686836,2380489.5865077972,1828571.769883684,1850416.6074345063,2016982.425535312,2244399.7221778003,2201600.387972625
3904,278.7857142857143,1503343.151889205,1894586.481668064,2343484.840429676,1935783.3403411715,2301930.4030617066,2110641.798969829,2340653.77776894,1792474.2023477973,1817923.1652403863,1873635.9964250163,2355979.564608059,2047040.8024797759
3905,278.85714285714283,1537673.436438573,1896771.699191212,2380322.7130721174,2000527.0850607525,2228561.120951233,2137586.1670002695,2438484.100064788,1760030.987262918,1826556.8290464084,1887402.1966332204,2465947.7326803235,1935711.8606711358
3906,278.9285714285714,1558856.645646392,1846765.5232434636,2402019.2465948705,2041805.8430002064,2284504.938782306,2163718.6749761547,2293479.744499222,1742924.2825812693,1794164.511790547,1999639.6723732946,2374169.149088011,2079819.3485225646
3907,279.0,1585942.46053134,1874420.8926145243,2381076.311817218,2003381.058480491,2281349.8295236817,1968812.1180293718,2371962.1389921377,1791295.1396066959,1800091.0354465735,1914939.8785674563,2399167.036225441,2062879.3059213574
3908,279.07142857142856,1539954.1968306922,1934525.0981292233,2262289.097848927,1945677.3742622302,2120715.3968537427,2019355.838337587,2151446.988969329,1808169.0990306197,1884110.5330894045,1954995.3954745086,2292631.3590949313,2134394.3881606013
3909,279.1428571428571,1587017.650893962,2008261.6731200786,2401333.0726842573,1947638.5805301822,2225782.751215402,1895223.3139341301,2265510.4894286515,1790333.9465906997,1867424.0591917287,1918146.4124997184,2201983.023255093,1994354.2224727147
3910,279.2142857142857,1513598.567861699,1854564.551046727,2402326.0134261274,1945573.9244897605,2449631.6722606835,1874885.201088013,2366741.854343975,1834140.3623168864,1958495.5711108956,1824858.9860219394,2293432.932479897,2129768.658403089
3911,279.2857142857143,1619436.2480414452,1929891.8925761136,2523911.4898286867,1939419.5874116255,2257991.9397983057,1864202.2059580926,2359814.550768208,1829089.080025731,1920228.6725678777,1896740.8607272587,2307270.543889396,2104514.2979660905
3912,279.35714285714283,1617357.4922226255,1943857.1566867009,2432013.2481034547,1919062.6074257935,2230158.7356020743,2097031.8602753773,2342289.587151623,1821452.934688175,1902867.1758289072,1926485.1736763865,2307619.6383853755,2052351.8599871309
3913,279.4285714285714,1540321.3108154475,1955613.61478355,2351892.938941772,2037227.8654445554,2332507.8325165682,2105693.9009951614,2198282.3068141113,1839884.846878303,1901380.3115469625,1903024.9857585016,2324570.455645873,2094488.8929374132
3914,279.5,1521676.7749513052,2008591.5505524722,2340564.207446093,2034265.7557625694,2347562.194630216,2152780.415625778,2247491.120102751,1802499.4956647633,1812029.1168694994,1764030.7204256088,2148494.132695831,1906975.661753093
