Frame,Time,0001_1,0001_2,0001_3,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0004_1,0004_2,0004_3,0004_4,0005_1,0005_2,0005_3,0006_1,0006_2,0006_3
90,6.357142857142857,,3157609.571811287,,2192211.0919965557,2453350.83278585,2340557.687174122,2577618.6489611613,2646581.6997395325,,3126997.242601324,3302818.0916204937,3102099.3665523035,3496631.891441875,3141012.504304887,2720994.88439525,2731737.707381291,2666288.305591998,2600949.0144684287,2364991.758801708
91,6.428571428571428,,,2281134.495186745,2095066.8235835638,2360299.3763280795,1964533.8569654764,2340537.0577526125,2494514.916177777,2340309.7283650357,2951793.953759712,3187194.63724374,3264210.665304373,3131531.7163085956,3098896.2350730407,2618432.601338261,2887508.914221373,2559997.7378673,2423920.692878853,2843738.521125905
92,6.5,,3071820.458739248,2281089.8209725525,2325134.4298427533,2313906.492783624,1920066.2686473448,2543412.2591895806,2588016.1701630233,2521855.83733,2988954.8318835706,3198425.970386492,3132002.9758700323,3353363.7673980948,3039767.847374217,2681684.13518652,2972245.227108896,2288651.4409968336,2632292.9978722325,2818763.062564207
93,6.571428571428571,,2786575.232560309,,2266869.0160810743,2371799.9353654124,2429293.1764187356,2458234.0768103045,2382341.336700426,2325055.6369477804,2844022.1656081364,3267418.6971704885,2865304.8272904046,3331427.339659484,2806838.3149087657,2819430.724462428,2829314.7188160894,2591787.399926228,2583707.7954087527,2883328.7401978048
94,6.642857142857142,,2682796.700927757,,2266633.0406085444,,2604490.6550261937,2487604.2007494792,2801476.398894172,2440687.4003229653,2799033.0481046694,3204931.64610029,2653192.5593213914,3317687.6317032636,3117890.4952339795,2665190.839622979,2919681.1426133923,2458981.717738015,2450238.3260221425,2780621.7438998516
95,6.7142857142857135,,3242426.8945449204,2266282.907173089,2328151.411500262,,2375346.169778681,2292171.599795976,2658452.8075108645,2539030.9277383485,2953078.7451547678,3348300.345910282,2972236.839142796,3328193.8679765123,3181531.2483894476,2813151.235487682,3427909.211209382,2892820.6125184144,2536962.307120914,2651518.3496173285
96,6.785714285714286,,2884758.19538086,2263788.9378427234,2158286.9142748616,,2527461.518648735,2450815.5437600077,2347761.145671891,2230003.6657897057,2807144.898875145,3368112.8192815054,2968138.921746876,3114492.354359519,3067687.582656128,2651571.6279309303,,2602320.304026873,2488425.3282099497,2655617.6656467062
97,6.857142857142857,,,,2428986.66561422,2319784.9622651367,2055689.081217307,2376515.4030068065,2535859.454309662,2489354.395760157,3166378.8769548093,3259876.451659017,3202026.877403477,3159368.11798118,,,2949811.0739140576,2550280.6649385258,2688651.3075516876,2820718.219874383
98,6.928571428571428,,3054254.7063273247,2353428.0064492435,2214308.4416791666,,1753723.3937493635,2457504.12579314,2498017.126177275,2319445.93886336,3089822.4574660272,3334244.026307034,3162170.849577762,3471312.954107689,,2651297.63693452,2724561.192027393,2552799.7345002084,2576064.3313822374,2827688.255499321
99,7.0,2506895.663661607,3029490.2519983156,2566744.375999111,2290799.022382176,2189805.3144684713,1855848.1721055051,2355145.593263257,2543817.3965284037,2399207.1192199406,2952719.5204372993,3282513.8915029746,3234495.1567685856,3181007.324857287,3328188.8745516557,2723123.697022953,,2410483.851808512,,2654130.1650759457
100,7.071428571428571,,2582938.616209828,,2214365.974882199,,,2337042.2889173203,2389803.509301133,,2990166.300269474,3421335.862730981,3046128.6370635075,3410439.489036693,,2717983.449971756,,2637674.022887514,,2620942.025399243
101,7.142857142857142,,2787268.96174287,2424039.215440336,2155553.6743857926,,2578761.3197412994,2571634.457563857,2725253.388700763,2274562.736940704,2992079.244011005,3321628.775353759,3094969.3752578264,3302653.1220023097,,2847408.6919574128,3087125.3598542637,2567956.8603208507,2405006.978849555,2765020.011605337
102,7.2142857142857135,2028786.7746444114,3073496.5365647874,2277775.41615222,1949116.8377360462,,,2396170.3365465733,2330359.4845851683,2328825.2587675042,3060191.8237368376,3233124.5486945617,3008462.1591327456,3366438.059673182,,2776134.9642378497,2900081.7226881697,2539737.4644798306,,2482572.605805432
103,7.285714285714286,2372119.5685789697,2986935.5452305027,2616491.590489156,2227266.954303647,,2215550.145336999,2440253.07148596,2331223.0834866357,,2906425.35370742,3140431.4259889713,2937878.0026258733,3366326.442221494,,2768968.8051599236,,2518229.0709631126,2443680.616682886,2690736.0671519144
104,7.357142857142857,,2754565.0835532644,,2243898.18321203,,1947205.5544304075,2454642.3361261757,2502212.141574494,2205618.3794780714,2867367.7152788714,3303529.4744552625,3128668.1125936923,3403443.820151773,,2635466.3496618913,3031007.831916914,2528436.8100426635,2316441.1572600533,2934424.632703396
105,7.428571428571428,,3014701.17439257,,2376453.75190276,,1960391.4169522584,2325556.0128563447,2546474.8364620507,2298901.194880575,2851948.4244070877,3194966.785749601,3269435.6213805866,3192532.556596482,2889877.3117630943,2807304.544580929,2855909.8481252873,2358950.923472227,2270314.2024030825,2583073.9911074317
106,7.5,,2916315.6146588707,2445941.0017604255,2314463.7574041053,2383202.326636268,1905760.5723067445,2336468.6947956556,2610930.203640017,2390050.7598442016,2919867.2762207426,3462151.9470685385,3115953.5008316203,3535891.262494298,3112019.675678779,2868225.492937766,2809162.719840623,2480499.375357183,2348099.2672138824,2587620.8192644734
107,7.571428571428571,,,,2399687.8127063117,,,2492249.975280649,2648209.100750093,2429956.7255608547,2866215.2081544087,3265182.8785182894,3038367.7133023804,3234720.797339105,,,,2492248.1068042996,,2758296.9024664857
108,7.642857142857142,,3138601.9455334567,,2252282.665250181,,2272276.4649402914,2342066.298031168,,2414296.670364448,2941357.636431919,3454987.77252671,3149477.5409472617,3239636.018657266,,2651130.7154069208,2793530.4476738092,2533459.1668611933,2389529.0647679,2744397.1994284494
109,7.7142857142857135,,2886282.5767289153,2375567.152486605,2095135.353073062,,2181670.1537451753,2401699.818949648,,2500170.728737388,2899049.55303352,3189231.92443521,3091781.1854117513,3207401.253318884,3110091.7683586483,2866479.0447423575,3048508.508786873,2452641.221864573,2377538.1526600956,2665641.639718776
110,7.785714285714286,,2852570.4191635465,2512564.901859198,2259795.7595821773,,2049455.194850454,2490092.9947545375,2526980.71308155,2234167.9517490007,3000396.8763934164,3317032.9227590216,3054023.089895151,3267536.9656057516,3215825.2675012625,2814600.4441948757,2838176.9286643467,2362724.824305467,2367238.577401826,2673024.5346071296
111,7.857142857142857,,2933221.781559573,,2242867.1199789187,,2002033.2092134014,2373272.407686264,2495222.26466841,2209886.914171235,3027525.8456582916,3232735.7454411928,2996056.9550955216,3227989.9900878454,,2777500.156098642,,2533962.18167895,2510577.2760007936,2397951.753499319
112,7.928571428571428,,,,2276660.924774278,,2248844.304219788,2316252.314831399,2332846.7446859092,2302369.104269298,2903893.8399712965,3320528.2095989566,3227997.6521007176,3376754.78707411,3355707.8144057496,2835207.648110284,2891921.2198877744,2420850.964836804,2343007.277689046,2727638.982706183
113,8.0,,,2620408.1324505084,2506853.925046743,,1716666.4573178494,2485444.1099981526,2773296.798429815,2401171.123548794,2766552.7093703435,3331650.7946574218,3084272.8471550574,3136483.2816631226,3113995.866588518,2728972.7553571477,2642472.478627745,2600419.942151177,2514755.8222908797,2753116.545765726
114,8.071428571428571,,2810889.8396453615,2311177.7373966663,2234948.4002655074,,2307018.6535414415,2329694.8480577487,,2338127.610539259,2898975.005704795,3267026.593887218,3104658.9107063133,3339337.09038651,3108873.6257508975,2738916.9842940634,2877387.541542993,2491404.037835329,2390509.640217455,3002339.7880409933
115,8.142857142857142,,2837627.0084721595,,2465691.4845927954,,2378278.1592862266,2315722.769129874,,2509321.019281851,2824894.3656437616,3356868.22130805,3354998.612797396,3450548.308405953,,2736767.521373269,3379833.0542812003,2573949.792358062,2483309.774089979,2820940.480641131
116,8.214285714285714,,,2347045.448860718,2066253.8484407724,,2160921.5880411663,2409257.6013507154,,2390394.3374563917,2969406.0687871533,3272389.430426788,2949476.5925280885,3298379.1570362956,3046240.038360791,2721925.6825146675,,2581822.1455771085,2363314.563717804,2841373.5666039092
117,8.285714285714285,,2885087.46538553,2233723.7277328805,2053403.6681051687,,2408127.619759176,2463759.8972291052,2328868.65454309,2310159.7139387745,2950499.708014877,3420777.5634033456,3049705.230436593,3418776.929036249,3163344.869787145,2661293.862477284,2856049.6444813274,2675439.9597640787,2454441.1123795356,2827553.5306785977
118,8.357142857142856,,3034749.3849258972,,2137337.7933598175,2138952.938508066,1993287.82130231,2284804.026410763,2442301.7193354676,,3026206.6719323434,3421091.8528674655,3054983.6259442493,3199391.128454059,,2801990.0735295913,3139561.2314409935,2410889.3608006597,2380097.449956369,2848760.689920507
119,8.428571428571429,,,2534546.9409809597,2218008.4381333026,2111615.7000073213,,2343372.6091955737,2784239.206046785,,2931457.435648512,3199145.7768989354,3173904.459034186,3240199.733833841,2987183.3889901307,2860962.9542930853,2939767.835384588,2423254.2956841523,2418427.829882504,2734722.370564696
120,8.5,,,,2270008.0471818116,,2114331.5085138883,2483168.2416065955,2560899.2754700724,2270005.951527384,2886394.817420776,3139025.8623575345,3084348.6432278026,3070368.0476562087,3102027.6788069936,2926705.5615744386,3246616.8105606865,2531017.1614878695,2608677.3470181003,2645754.1977505223
121,8.571428571428571,,2892098.207853592,,2457922.812756657,,2272487.9100553277,2607171.39853674,2441008.935800353,,2950339.137202277,3159014.524333899,3028035.768334045,3260814.929019069,,2868800.85733913,,2588163.287563823,2708695.8205189877,2600919.129152252
122,8.642857142857142,,2910196.694889188,,2314556.971589485,,,2380074.4544816343,,,2891733.901438846,3357090.3209755435,3142988.4368751748,3179701.36749622,,2835873.0123213003,3142466.7189127086,2398687.7226307457,2586502.815907606,2837480.1930891233
123,8.714285714285714,,2974521.125825478,2338622.8390361746,2231388.4885949376,2446392.8852712587,2258296.1620157547,2534047.262901141,2382084.2033033497,2333249.6009817063,2878528.912314406,3283567.188435742,3170190.7490780987,3216614.745090847,3078473.746592409,2843103.519874447,2996766.1806126684,2559429.2369088135,2656685.3007633765,2917306.1425895677
124,8.785714285714285,,2904747.808442287,,2271308.945446503,2380954.9523213166,2144541.1959488643,2475994.5537060867,,2339164.574926974,2974908.991252327,3364171.0100903246,3094098.9477352337,3419705.054892496,3398003.70364086,2826540.028482082,2969190.082247865,2423378.867121738,2509255.765944317,2593573.862369528
125,8.857142857142856,,2933780.6161580286,2257105.5449605677,2294626.851096392,2312743.794565102,2144594.6856058417,2567513.0786143313,2434612.7040169616,,2898672.4633105057,3489872.8693916653,3026079.291434768,3323421.4544112617,,2746122.6882379465,,2342438.0166768027,2498844.2377707306,2941629.7164368005
126,8.928571428571429,,2678780.9108992396,2361938.7687247028,2118419.7783664423,2368224.3429207364,2226262.9440062675,2542221.2751537943,2443655.7124839844,2418978.0974027365,2979344.206433607,3430785.142715122,3312498.588886175,3156582.859585391,3142009.84372102,2861620.8843593225,,2363694.8383379346,2617117.7337884856,2824969.4641704606
127,9.0,,2917718.1020245776,2355404.162918807,2224189.149093689,,2071184.9862993048,2442837.0785392458,2737173.6120486683,2163298.3419526992,2860919.3606288806,3357595.915069881,2836260.054173346,3353837.722796563,3313283.2616675827,2784760.8967137616,2790545.037822538,2618608.4237608453,2441327.6278888346,2742397.643227901
128,9.071428571428571,,,,2348249.070942155,,2086728.8282790398,2418579.216810691,2478040.863220228,,3074109.519264015,3467918.600949251,2970502.1966664298,3128278.3115207586,,2610125.0980461235,3142310.4219411258,2485935.978285653,2525638.7059453074,2726728.763962465
129,9.142857142857142,2283353.053409691,2849511.683800654,2291243.8847279814,2268538.2118029566,,2059153.4776894755,2348764.516667297,,,3049186.806331194,3240822.3683180907,3336240.845939067,3196560.8434117865,2781486.420936922,2743717.34843917,2843016.8419197355,2423561.164523697,2260771.565797734,2840002.381935507
130,9.214285714285714,2419527.9659365998,,,2085142.3821325833,,1911463.7224333764,2473229.9569173297,2259649.453368228,,3021859.7864094214,3259421.640870026,3260779.5071650646,3157911.4946881374,2957734.738058107,2820574.543690668,3141493.0370032215,2519262.444879537,2327648.216736856,2742073.4454304986
131,9.285714285714285,2451088.093891731,3038984.2958687767,,2067252.4696367816,,2099801.4856521077,2476300.9722590926,2285922.298609728,,2896945.0256597498,3238559.431795261,3123292.4700214127,3093559.5901902816,,2768887.073165444,,2474704.437260455,2583317.2795715947,2705415.5697590536
132,9.357142857142856,2316706.7910127994,3048224.917667402,2463019.553411713,2202206.4072375316,2276862.329893216,2280204.311258902,2271363.8823739355,2592764.6052023773,,2975211.244991633,3383355.0542075653,2885779.6286241408,3170074.3186838417,3055718.4684395883,2720587.2334313425,2852454.2023855816,2499551.541571611,2529620.566047512,2849962.17155052
133,9.428571428571429,2135625.8134343056,3029776.4592316323,2470713.409112256,2194494.4889976727,,2125816.812301081,2526833.623890188,2578753.4461646075,2251555.160151701,3079279.7239280846,3277303.439618887,3243775.616320632,3254466.7441762364,3413597.361085508,2736745.296052906,3148733.4266370386,2431766.4504552823,2599168.0241632015,2821286.2188272327
134,9.5,,3030806.4585628365,2418690.3404934825,2108270.8477977975,,2334635.4596027914,2337712.496950205,,2309259.0118654408,2929950.1743205464,3334943.724970479,3054610.617128796,3225813.645751563,3110393.4355400437,2738402.8827716643,2995423.654439315,2416416.850499557,2523347.4566183127,2712547.8623786946
135,9.571428571428571,,2681092.7228101534,2360809.811325259,2146087.6672496404,,1972797.9539417927,2496471.409555892,2221751.7707223413,,3034431.9298675545,3377867.8397859964,3063133.2877717176,3223454.700550229,,2765626.6341534182,,2445947.238463787,2620663.9657872966,2916799.4466133616
136,9.642857142857142,,2736770.536061137,2320554.9736262606,2374963.5737922145,,1910106.8425434886,2456965.8068248495,2316773.6013506902,,2978016.2337956177,3343022.2312969435,3079885.173917027,3357725.38378786,3045667.0889081345,2624616.1997200893,,2581517.727575329,2706997.3724183547,2581759.5140365534
137,9.714285714285714,,3073647.194406535,2581991.7174981246,2213337.8136517256,,2053316.4770884237,2510157.0611616583,2357845.4785777587,2162638.872310355,3020098.0579852844,3477432.565233542,3210502.5530837304,3258789.470964117,3135914.2988596936,2696179.485866633,2761108.981089245,2481478.498146816,2689929.480184702,2685766.553254924
138,9.785714285714285,,,,1814301.5091637506,2386593.117812133,1926385.788541955,2561669.301900856,2768516.5541987284,2325291.1911571166,2899121.062380789,3355597.9684482836,2854532.8230026774,3385556.0951475366,,2689670.2162208227,2856580.9649026035,2536208.3813364184,2591633.3140895534,2905190.8975267503
139,9.857142857142856,,3198371.898114735,2347768.860268643,1910674.9138349583,2429584.1847614814,2087703.8729884324,2414284.7902791337,,,2855811.672222471,3279893.3359444197,3064026.3648145073,3239322.355712544,2970507.985937084,2725066.0130403745,,2339604.1122528515,2358695.631643854,2724537.653890304
140,9.928571428571429,,,2300732.92804228,2023321.5424587305,2379407.242187266,2180354.4437303217,2399805.9715504367,,,3036957.926697902,3429325.9360834393,3106903.096258045,3134407.4200488236,3138861.6104005575,2713188.9307936425,3006430.72501742,2544062.2244667416,2502979.796878727,2816785.8641063278
141,10.0,,2802861.598610542,,2047667.5279779877,2269921.8273152127,1994413.857907963,2369079.85060226,,,3058082.3264598544,3285530.1468347297,3205563.972377959,3429001.702331278,3199626.400851536,2886455.461070735,2847426.882179135,2562285.64394036,2656839.425916186,2848854.448799309
142,10.071428571428571,,2672933.7195532573,2198187.3942443538,2444250.421674514,,1937808.149300374,2483061.022882534,,2328065.6555857747,2860688.3478290928,3466808.3143391833,3129116.0656217267,3449986.0754242726,,2829076.2695597718,2935981.825021454,2522252.2883111197,2323099.5876701833,2869552.4206044497
143,10.142857142857142,2307840.765644161,2516008.681969592,2363817.9724968304,2312706.772767161,2634526.122642914,2001072.4291383273,2496604.204761638,,2076798.7178696992,2912581.683290249,3330553.0037430422,3074096.972116191,3197279.404546808,3087083.8797483398,2673417.8546486865,,2547529.946549104,2431002.2061093417,2735887.270918606
144,10.214285714285714,2340837.541822688,,2467211.366148592,2031534.096413887,,1934741.8097520333,2507941.376786818,2369954.3158637118,,2826684.046362622,3351982.724458715,3070628.142689172,3333792.6917220564,3050868.1556127146,2713478.348893661,3000496.354234683,2593539.166342946,2348476.682127655,3056574.1718799644
