Frame,Time,0001_1,0001_2,0001_3,0001_4,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0004_1,0004_2,0005_1,0005_2,0005_3,0006_1,0006_2,0006_3,0007_1,0007_2,0007_3
840,59.92857142857142,,,,,2387627.83046969,2479679.1183244027,,,2719413.078059772,2231958.7460556338,2742115.3006232767,2741275.28680778,2908608.2458357494,3007335.320546953,3463168.694355213,2481928.3466860065,2623551.234448067,,3313673.469586428,2994191.0189674785,3416007.946343856
841,60.0,,,,,2434502.181513434,2615276.9508717014,1972890.2293247485,2439842.2684659897,2642540.0115558435,,2482313.019091357,2875867.852543743,3033291.712689088,3028740.623430341,3083642.421221093,2349896.652996912,2680021.4327384857,2519320.8530426086,3145824.749280833,3035705.873035814,3666251.661120227
842,60.07142857142857,,2968242.8461571727,,,2400406.10005799,2400473.092494569,2196906.939753635,2374418.445591178,2616219.769686754,,2358801.787810273,2954830.788345322,,2835256.7997994274,3054574.2721579983,2627720.5176736917,2655842.9267583787,,3147709.25176739,2906027.186159341,
843,60.14285714285714,,2868982.238903666,,,2337675.701183137,2277653.3817128716,2189194.5295345047,,2695374.8377660136,2035124.0140514858,,2921187.4267189754,,3028167.53750537,3046966.5103255766,2618029.150938207,2589264.843816394,2454467.221590064,3146695.2170166937,,3341571.6072171796
844,60.21428571428571,,2951397.1250651255,,,2354529.0208363696,2473352.5742475935,2231353.3402559794,2463674.565183104,2707660.524458443,2207085.1725173076,,2926869.4066957072,,2812622.027233956,3024670.186237728,2594988.083762282,2724181.146456851,2694410.29782127,3204147.7814730154,2818253.427588661,3604323.076268002
845,60.285714285714285,,,,,2112698.404793201,2175911.7730667763,2430387.4881137526,2349830.934820987,2609040.4000274125,2143211.340432054,,2850930.8709145975,,2982788.156007073,2916345.424910633,2539854.102776901,2835141.7584410743,,2999951.9073310406,3091867.6331985635,3142427.740784613
846,60.35714285714285,,,,,2284744.807080472,2385289.230615926,2355828.5552333454,2606756.17377467,2417871.819446954,2409274.90530627,2034051.234510379,2852444.395594356,,2863655.7290326343,,,2542299.8279888495,,,,
847,60.42857142857142,,2939029.3322002096,,,2029171.1775513166,2554550.381009987,2464323.658983135,2452834.143142679,2711533.3656862034,2338901.9975880906,,2949144.9791141185,,2850430.688156405,3008310.8743387647,2357752.9357240433,2515613.6812750422,,2931969.122359,3042678.1628451687,3415861.1079191808
848,60.5,,3210404.2317530937,,,2437814.4165625754,2263769.444240312,2152015.709709229,2488765.1301887934,,2093758.1573335743,2356817.176134962,2869658.5808167523,,2959536.091617618,3071196.6579587916,2441804.1238230164,2836690.079750072,,2954512.3537164717,2955224.85833895,3591222.8746420788
849,60.57142857142857,,3279248.2921270276,,,2486589.07770608,2515733.5259650075,2096327.2076638644,2525048.3402085947,2683091.3279628395,2376534.1924901395,2209067.5869204276,3101884.186167834,,2985934.6967706415,3027805.0302841407,2468591.2304666033,2461212.475644344,2238824.0771669243,3140533.342174949,2908700.294496182,3366250.649826184
850,60.64285714285714,,2949704.3969532293,,,2367599.7635778645,2257260.2512879646,2065766.3916104718,2540256.3660567757,2674443.3292222284,2124473.12360063,2176872.6462602643,2712847.4604834234,,2971134.003048345,3063920.6062865825,,2619439.6933592428,2748651.401688991,3482209.5591141633,,3625453.1802572254
851,60.71428571428571,,2901727.2871308047,,,2509438.8989491733,2492956.1698503625,2592130.512208029,2488199.3101459015,2708707.4817623096,2096186.9681303443,2935420.605739419,2975371.5902730054,,3202939.668182029,3080887.937292724,,2788030.4306382984,2282210.082804799,3143362.2390956413,,
852,60.785714285714285,,,,,2409226.646686121,2558927.112159147,2410682.2394322366,,2579103.880838695,2394341.5960379858,,2685319.979469424,,3301439.6473680367,2820349.2494466053,,2569228.4912082073,3049672.399408376,3476882.4482962163,3101762.3529432635,3534522.4883128004
853,60.85714285714285,,2961439.5169667294,,,2084516.4940910833,2516680.950618786,2309231.6411447544,2525430.4332856704,2823846.484116859,2343583.7999534025,,3005937.2121270453,,2793442.962227035,2691388.9672372206,,2702243.1145413145,,3209352.978432066,2798562.956829607,3868030.120268522
854,60.92857142857142,,2876554.2000716026,,2585781.9112321753,2198238.382530855,2354465.8793658707,2313745.3586049136,2459073.694612726,2664430.2914898423,2280107.491909807,,2827026.1464395486,3194310.966317573,2865641.934082622,,,2695728.2757194233,,3187262.6814026255,3249822.8422604674,3666775.5027609663
855,61.0,,2947600.27258696,,2647583.274324248,2241226.7904478954,2450295.8159675673,2335143.3557148003,2566137.5955858706,,2270424.931026887,2322853.1704046773,2896399.7398588546,3007030.567881484,3024341.2288581366,2807496.1552350866,,2818853.423053832,2257522.907413557,,3056027.1368596503,3725407.497012242
856,61.07142857142857,,3378869.0618286836,,2431132.5578462514,2302558.4098542216,2305520.168404965,2302980.0503749587,,2650290.571118467,2353074.6387955137,2503832.60863456,2707196.1067168163,,3016867.955704891,3215959.951250989,2325214.3106878223,2790925.2625773516,,2975678.332580652,3273205.796083784,3743973.3777421885
857,61.14285714285714,,3189106.279632379,,2442530.754099616,2143747.353289234,2374308.7138516703,2143959.1643872573,2629145.637420294,,2065483.2998689048,,2666830.0403061374,,2882154.1550672636,3005347.2119695903,2925780.373535441,2661211.6666308274,,3459290.7920719464,3113001.038549214,3381520.63956543
858,61.21428571428571,,3206075.6057918724,,2634329.7354436526,2096524.8103664613,2298639.633823545,2109402.655777915,2732199.3957320787,,2365820.4626147193,,2683721.7745361733,2875175.2335563805,3244327.547286429,3015019.8483143784,,2395247.844945599,,3442721.86598492,3035536.273006819,3473027.1081514517
859,61.285714285714285,,2947662.2690766216,,,2358087.631455,2168946.0042892355,2016396.8477987237,,,2198971.6088899006,2271276.5570348073,2842697.158345131,,3138729.2534422074,3041721.782743686,,2626794.743091622,,3072482.6017534635,2921671.6391469585,3377172.010835433
860,61.35714285714285,,3035257.678560082,,,2492200.685174521,2175500.244035643,1929164.6048630432,,2840331.1834356342,2290344.9261626992,,2852851.818396689,,3012473.1339158616,2896287.114224214,2637115.33469561,2639060.732815535,,3497611.8279699744,,3769947.190453531
861,61.42857142857142,,2865189.134882845,,,2254400.629605444,2301955.5373799265,2007558.241819831,2340575.581398316,2694502.7265988486,2420059.00296508,,2963073.55023224,2890965.955097786,2846881.420393266,2677317.3311098674,,2689518.0570452493,,3062891.0915420027,2984939.3453097283,3337870.716696431
862,61.5,,2928694.2973029586,,,2382086.711831371,2304866.3754390073,2428542.9021093664,2251374.5864442303,2535381.8852893347,2348229.867661535,,2748253.9865052872,3026191.521937871,3026561.998914914,,,2678933.3792881486,,2886354.6094571883,,3337397.4311912935
863,61.57142857142857,,,,,2015464.7413294697,2488210.1265597376,2323928.2214004686,,2815932.0122101405,2206116.4113368094,,2805063.916914472,,3048766.495838231,,2229282.395393499,2616592.329125635,,,2809589.6824216046,3268995.4007529505
864,61.64285714285714,,3103735.0970365074,,2300377.0830062265,2223113.2547112564,2386761.9407933354,2492286.529555728,2353791.4208724466,2574399.2569335327,2118878.419491026,,2923333.2258086493,,2956372.4713825244,2785101.851685731,2321773.3586279247,2639488.026751454,2354777.1553366035,3322663.8961429037,3098470.0643879496,3601619.0074328813
865,61.71428571428571,,,,2455313.5645120186,2130929.1184408325,2294631.761466585,2318108.0810701274,2795944.849642472,2543204.7094960446,1971582.221952236,2419951.354697875,2762497.5479369937,3179687.2980906437,2917593.008776196,3014415.580772432,,2616715.345994909,2627630.7568268776,3475886.0308524524,3490352.897114193,3678550.88083886
866,61.785714285714285,,3017924.3479181365,,2698706.3517196933,2332684.871143338,2344041.2412373335,2102979.8482335466,2404324.5208750493,2734832.984659621,2138668.303708686,2527963.9261806267,2765011.661026054,3208146.650904285,3200926.353074457,3103818.0571778156,,2920344.0514020473,,3323620.982781673,3298313.5729479673,3522501.619271343
867,61.85714285714285,,2868977.0119835064,,2475066.388674976,,2384742.6228725584,2019216.1403993655,,,2394641.6038978375,2074108.5872742308,3038550.1404324914,3389012.021932548,2882196.622313712,3115434.623686242,2354965.432686428,2666510.336685888,,3125790.1749233007,3339810.959720835,3632453.5943105733
868,61.92857142857142,,3330274.8641625256,,,2375094.575258566,,1852509.0896316983,,2652145.49623553,2226365.990160151,,3011833.1383739733,,2921224.34962516,2805489.906848734,2410128.9126932914,2828405.3973489767,,3025778.4040808557,3077947.409503668,3471573.6479403083
869,62.0,,,,,2201183.2052557184,2346738.716110562,1836744.369012368,2370334.652878283,2838654.6232576165,2254689.9118327796,2313906.1813019477,2706802.2070600786,3226880.5690483446,2924401.9382397593,3037788.939873893,2795522.1397514804,2782086.921235641,,3233329.9117935942,,3759743.198130144
870,62.07142857142857,,3043618.069984826,,,,2398446.135606158,2069729.7248538593,,2680065.5862469426,2475983.523826081,2205081.1081835125,2699868.7921285825,3170498.222276722,2908218.092792433,2833920.877647294,,2503555.339088432,,3060099.5098907226,2801225.1781076654,3466376.4961143746
871,62.14285714285714,,3072542.0608627126,,,2071608.9902836292,2375281.5067000953,2340882.6683557285,2432217.6242909683,2556959.438654165,2363099.063853521,,2826218.6989176003,3005006.3404322374,2758944.357095011,,2470260.306923416,2559803.3090240266,,3010072.234654158,3084721.7927078,3495829.8855480426
872,62.21428571428571,2281962.6871323865,2854067.753764468,,,2041846.6551267414,2284986.805556122,2222224.260982435,2492151.927795041,2630326.3958945367,2460363.516170976,,2840682.9173025503,,3081448.0297390637,2852237.6196822966,2499773.0162828164,2579938.135146924,,3522398.8641503183,3156002.733242986,3652245.4357636455
873,62.285714285714285,,,,,2290643.2031167294,2524123.0012646713,2367968.119441173,2334003.261002088,2477150.113967881,2305937.678254458,2294314.8963823584,2847599.80603268,3312703.8709646086,2893714.312307218,2843306.911413663,,2571550.057698094,2175312.5001499187,3163573.9352412554,3021007.5719596567,
874,62.35714285714285,2369016.2388255834,2808184.656444973,,,2327895.8668774692,2506960.9784885454,2564663.6351920865,,2636754.6988074854,2213329.634963558,2434866.4486111053,2951478.49422453,3437418.5347996233,3172713.392939331,3034927.395864309,,2589846.179813942,2188303.9870423633,3218408.1709074224,3329542.5316145797,3585760.8947216882
875,62.42857142857142,2457517.3902845387,3033976.0849018805,,,,2660629.698336853,2132414.756257972,2326920.6260895296,,2044832.256066057,,3063916.0364376046,3408044.3440273535,2760782.404351905,2852427.9880810524,2405128.7924711485,2751692.5583921187,,3095694.034075456,3111452.735034003,3690545.263600566
876,62.5,2206754.5743927397,3000884.438494596,,,2600849.560380382,,1731187.9011800347,2483778.7501016804,2707554.1403512857,2041378.4278864919,,3018334.4275434455,3368731.2706548832,2739710.425549467,,2574068.512443312,2746912.2417411823,,3121918.33915406,,3702140.112446733
877,62.57142857142857,2338054.014536099,2744730.8629161827,,,2283579.7955367956,2233989.3123988598,1834655.9819993498,,,2085626.9026959855,,2895047.483902524,3162644.526673726,2949091.756483799,3153748.782819161,,2662501.3733526156,,3248699.9207829363,,3639115.39208579
878,62.64285714285714,2368728.9504121477,3121701.7192437653,,,2431911.1217441065,2393005.5734464964,2018609.1670364996,2471019.3040635656,2838424.977894388,2138981.985324782,,2864253.550628789,,2901900.6781478077,2933854.299875088,,2650183.461897141,2414475.928170039,3198460.7766278638,2952007.5158208655,3310862.371090504
879,62.71428571428571,2316378.960344917,3333338.0453395825,,,2000598.6589941331,2303583.6951095983,2199306.1038129246,2463178.580851008,2920013.2103703874,2301096.991202412,,3002144.2673150385,2882899.0993284266,2986190.989251899,,2367850.63958235,2612504.7736361567,,3058194.5073099146,2939721.9274155474,3638242.353056076
880,62.785714285714285,2418258.6266085315,,,2549422.073420345,1900917.5244125954,2345014.344581654,2209224.75787921,2389269.4864853425,2582465.9402484,,,2903519.5466013337,3079446.6836107993,2926963.375440629,3121662.648673857,2609942.858224106,2572455.2750429334,,3367859.2945181113,3176846.8489689888,3840410.0591137237
881,62.85714285714285,2431066.597891228,,,2597905.777027974,2050693.563196622,2224185.3297031457,2293657.7403872483,,2308351.02252419,2173392.905213086,,2897306.2887083474,2959050.5002204846,2926717.9265129496,2903693.07330035,,2553018.3960633227,,3322842.5500999023,3287884.5023187026,3729669.165417782
882,62.92857142857142,2522111.44264465,3204750.7463649944,,2392280.638818928,2436540.2708310233,2358757.9169626273,2257135.238999716,,2220920.3389531737,2230586.1999632632,2357765.1842563804,2867706.5853070198,3210471.9996769186,3144030.467803214,2988411.2049759636,2592513.742569568,2586039.696035292,,3310180.6831299835,3274417.486923819,3589212.2169031403
883,63.0,2407101.5428010933,3046351.4435034404,,2737091.1054878775,2475495.762387203,2618578.1197430855,2411345.209250611,,2538317.73250919,2179078.6439631013,2291719.280062711,2975256.2000505943,3203288.85060938,2933816.284639454,3278042.3568687206,2705123.278039611,2589229.710049919,,,3175368.282583363,3616427.8486359273
884,63.07142857142857,2296719.8889396023,3236432.024226463,,,2255162.5407033083,2264796.8662744407,1981778.293711172,,2875646.118604318,2316515.3287164005,,2990771.786935463,,3130995.951066491,2923594.166802109,,2569978.6562189064,,3380313.533222348,3288796.246583438,3856839.8381127254
885,63.14285714285714,2462298.156808219,2978552.2777856723,,2464374.913662597,2527690.797397787,2310049.7829977814,1797689.136246819,2531195.0033793044,2676436.977122391,2083819.287782981,,2904271.7543353303,,2932907.1225271914,2823043.571970743,,2495796.444774426,,3114292.7246061554,3461370.165571227,3194957.8136626096
886,63.21428571428571,2381368.6380808614,3235144.205310858,,,2479818.3627090175,2384556.673965582,2190708.699208274,2640071.026126371,2798666.9043306853,2199792.745533902,,2906481.5774056814,,3121478.6065265774,2931365.112858095,2475606.4571163896,2635129.4495750507,,3187369.1259563253,3126745.1905966396,3841031.0397716914
887,63.285714285714285,2499723.415619017,,,2492509.9057359095,,2555330.7028562753,2245392.8841378586,,2800188.1408305694,2430530.810411655,,2937428.286905586,,3034699.1878302824,3145173.5402950933,,2630780.645214719,,3292217.7729263003,2981771.240151374,3191633.3721638396
888,63.35714285714285,,2944244.7193602254,,2627649.59372229,2191279.996844054,2507794.2236227104,2291822.065856572,,2626790.68661657,2259645.335828388,,3019370.343799364,3105556.210035082,2870801.0622835313,,,2563808.7505331333,,,3083328.436612273,3492519.8253139197
889,63.42857142857142,2279903.5056350688,3067276.1828174694,,,2249906.327236862,2421260.4534614002,2301973.7495211246,2383440.492673668,2547881.132205949,2266647.0366437896,,3123803.001822508,2917108.6930820695,2973585.619483899,2993106.9601287507,2411729.9931792505,2511696.5290935608,,3076630.653167002,3082513.506961826,3338097.7372455383
890,63.5,2123483.400950411,2777159.099039555,,,2356103.440695303,2289251.9127158364,2205798.796571303,,2740701.1016194867,2192962.692951886,,3081630.877400657,2973882.586343391,2946698.6011441853,,2295749.4091604357,2503314.066405641,,3590196.36092521,,3518594.2759915115
891,63.57142857142857,2279709.4726688024,,,,2306206.54027613,2337402.0017603105,2257132.5559218866,,2634129.876982748,2132217.7586105606,,2830985.893532464,3382895.7348874146,2857100.713823802,,,2450788.5048845825,,3088024.1650673174,3277296.151988356,3601817.7447653958
892,63.64285714285714,2420207.911855781,3164560.4413236165,,,,2533127.785891165,2101040.516924994,2465751.251540887,2643276.5767678977,2454586.4714397406,,,,3083603.367102405,3034038.606015824,,2565935.328458893,,3196770.424493673,3258661.043858411,3484504.7349031027
