Frame,Time,0001_1,0001_2,0001_3,0001_4,0001_5,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0003_4,0003_5,0004_1,0004_2,0004_3,0004_4,0004_5
6393,456.57142857142856,1558085.9566581543,1633573.3626270255,1873150.832890022,1655012.3357640249,,1534336.1664162655,1528764.0905850325,1569919.067663459,1847201.1732599202,,,1825490.4711931658,1522052.8560341913,1868393.2844994834,1532581.5378470048,1464149.6526974172,1906131.461737751,1497212.8910930844
6394,456.6428571428571,1487724.874819808,1607197.3904706992,1876969.876333048,1683450.5206057765,,1573312.3014552973,1496911.692883714,1600584.477726163,1813689.8570529425,,,1698750.8564440205,1595838.346896648,1897975.5872525347,1488155.658920656,1456433.3600401736,1739983.1244707147,1452645.2444526076
6395,456.71428571428567,1499626.114611661,1556556.1887669987,1936309.320976724,1739863.635855314,,1535367.9828324413,1541297.2255889487,1577393.2779388805,1616580.4770064498,,,1676600.8747588664,1646416.38360367,1928355.313900932,1453661.4799915925,1446887.807117071,1738307.3014623588,1448646.7948531213
6396,456.7857142857143,1479510.1411860315,1527588.7167595453,1912214.7926965307,1690240.8379419947,,1611288.4938626837,1637745.6783973966,1542898.988770433,1777436.2784259466,,,1771327.5404085848,1650929.7837109417,1826522.213571237,1453814.4763471533,1447119.4080911553,1672707.786238819,1497664.4260006505
6397,456.8571428571428,1537028.621222731,1553858.94282593,1932293.5582707122,1681731.022597703,,1638433.4669338847,1636335.9030539999,1511462.5649189404,1741107.1752120138,,,1805689.5050486906,1632136.4639598073,1724988.5752084106,1513271.0399038072,1435524.7941973796,1774742.0597198645,1556241.1635407044
6398,456.9285714285714,1554634.2688285667,1533271.5174565918,1727557.898545895,1692605.4589531694,,1580931.3894934126,1468427.762134173,1551206.4796980685,1799968.6286017857,,,1630053.538365894,1729283.8400894548,1819610.1849803133,1496956.9058147795,1410642.7104428632,1725827.755130849,1508521.1605870994
6399,457.0,1541969.366276246,1519409.5193256214,1829964.0254097225,1692605.4589531694,,1522189.252118616,1481565.0271434498,1544200.0893712542,1741501.8675820737,,,1724085.1807947357,1714579.0492609134,1897815.7101789974,1487587.9070739965,1354126.8207294685,1712778.62413695,1589625.5252103463
6400,457.07142857142856,1514063.208038873,1561113.9071116515,1756253.080594309,1687044.0516626777,,1515901.7222537433,1528431.3770531416,1524370.8091626142,1601908.5203570023,,,1795622.787316082,1643281.640254264,1746775.4004169952,1573297.5307224775,1391020.2704153387,1543542.0560176505,1568518.549359012
6401,457.1428571428571,1460115.7570872381,1525376.595105839,1720264.4027297497,1674414.0203231408,,1513055.498805596,1564841.1787528933,1545725.3742017145,1684581.8521329819,,,1892010.6018993787,1690523.884354217,1887438.5212294254,1658637.3853424338,1417550.5964926002,1528764.4503667601,1618128.359991384
6402,457.21428571428567,1460199.631584656,1629731.2556753294,1905747.800313036,1735204.5986590146,,1505355.0353641498,1649525.142220406,1588680.6272282344,1608791.8061077204,,,1583615.2706892996,1716651.897175428,1901933.2175034345,1558703.6777117928,1389737.3033194735,1612042.873476425,1604585.0466128262
6403,457.2857142857143,1535371.7122281075,1549368.4046024254,1848934.7253013519,1631665.3789289983,,1567105.6000835379,1557510.2039048022,1544787.9736184885,1707873.8941589198,,,1685846.5080380393,1582719.3835456325,1886035.719908075,1502234.52480653,1441890.1459469993,1742731.8684644946,1544967.0355683197
6404,457.3571428571428,1460080.5585303856,1605576.8130397086,1941210.579819476,1664029.3490230788,,1791110.4413285882,1549825.9252004714,1460201.66261842,1614534.1962686023,,,1751843.2522781983,1673744.9604436054,1895337.1235142776,1471766.1876953242,1388764.4128148807,1742743.827992026,1540083.2525504658
6405,457.4285714285714,1500414.0494188059,1558299.6636521989,1918682.955418571,1657410.0048887143,,1521888.4918983155,1586887.7782444388,1491716.11618235,1493105.2106572369,,,1801535.1108234131,1713912.680587173,1809571.4610514191,1505964.5256367389,1423308.7378346736,1781545.9684411893,1620553.1590602202
6406,457.5,1409684.2991329525,1482099.8098321743,1965374.7530009006,1639830.926389409,,1580561.6485039908,1566510.3253965857,1505560.2455416596,,,,1714428.2601638492,1645991.837939351,1870555.574073503,1497171.14882481,1415510.9133556967,1776049.6959070743,1618028.3742375388
6407,457.57142857142856,1434591.5930682023,1595865.3060678835,1983444.3571765595,1708181.4734926668,,1504340.6564540588,1450814.7132009873,1471123.7719487008,1558348.396554872,,,1796559.234909951,1673268.955583391,1789671.8527163547,1485950.5918314515,1381053.8657810187,1793939.5091734342,1550302.0444594957
6408,457.6428571428571,1562145.6787304757,1379986.8128435432,1847347.4266903533,1690904.49593633,,1701161.0466883695,1555999.726983864,1624567.557882557,1636239.4711972652,,,1812776.2956097506,1638027.4345988336,1805485.117009892,1494591.2017101778,1389722.0917981446,1825053.4259729113,1654535.264862317
6409,457.71428571428567,1630765.3020961743,1726716.539880066,1799649.8760986894,1669517.5047505414,,1657016.9168098224,1602430.05524407,1621423.0811517166,1790253.395725435,,,1745995.1894727764,1708070.6982891657,1887236.7433880656,1619696.8809892843,1405336.1861696425,1743229.87387244,1517768.0277275129
6410,457.7857142857143,1530945.1568765994,1568237.8098530613,1834989.966120061,1602115.9920962963,,1531626.7014675548,1566512.392638071,1606872.3269359185,1706997.2670935998,,,1700888.7748577402,1630892.9274702114,1899434.454422627,1571038.5529816726,1410656.9446493986,1785940.5112093694,1591661.6896234502
6411,457.8571428571428,1567571.7636401772,1737442.2151232304,1833730.505164688,1605341.1232378248,,1559896.7830287095,1543426.7317571107,1534914.906542221,1734623.04178872,,,1729141.2051809912,1606565.724078426,1922200.7367928654,1477184.1323802848,1384669.7871879432,1829639.3444084334,1620455.7216600636
6412,457.9285714285714,1588594.4653225704,1622105.220729175,1825157.63285318,1587524.826772674,,1609496.1112118994,1470335.1684119322,1452923.0645845395,1762026.7606071287,,,1887538.7836042373,1586296.111112234,1937972.0165598239,1507580.78139881,1482271.2030530572,1706178.3411831302,1691665.5652567553
6413,458.0,1499761.2649012634,1639649.6112063134,2006802.6681196985,1600244.3841618916,,1494286.6726116312,1503653.7878512698,1411825.802588672,1870982.2054332779,,,1752238.5414695106,1742083.595414943,1852685.208213876,1523468.3577903027,1476574.6652433472,1866427.6101356535,1619433.5110885566
6414,458.07142857142856,1472481.673764407,1538540.5426367063,1963998.7936709493,1635158.6942906028,,1456710.3299160046,1613134.2195270585,1387497.1084500349,1782123.8919631133,,,1862992.0889648274,1664457.8326453464,1839837.2043478398,1523468.3577903027,1525287.9072630953,1935489.7038623956,1544119.6367638311
6415,458.1428571428571,1512042.3429544966,1575257.1785716305,1942832.7438092679,1641254.6337815118,,1557237.8236850284,1491939.8746748914,1449112.2901134603,1743050.8898620028,,,1840374.828637235,1677945.0463303337,1806409.1305235676,1448617.1958952958,1527911.0999174004,1936037.535357959,1620491.336210908
6416,458.21428571428567,1495284.9919800572,1694780.6251111226,1843009.7412075917,1592811.0410103586,,1514065.3587209084,1492286.6042778702,1429371.0386782258,1617186.7049562754,,,1926553.234890831,1694735.2900213718,1908569.492711036,1410773.5869804013,1433853.7532441302,1789681.0094001302,1556819.8105168429
6417,458.2857142857143,1469224.6785609582,1652298.554179642,1878871.352444332,1665591.3784872775,,1637149.381161556,1626862.21243392,1518817.6879649602,1615135.5323304061,,,1822835.6667642933,1734032.934035266,1875545.7615171105,1454999.151229055,1407694.0605818592,1720090.5810405137,1678220.3204020194
6418,458.3571428571428,1438046.7980574546,1590488.6041970593,1919212.4020393053,1592080.570569439,,1557647.7796821648,1475455.7440653567,1612269.06157297,1683816.0035887754,,,1755417.4021151594,1757238.4131161408,1780302.8966487157,1513966.4684377718,1479227.0393519357,1803718.547001232,1557216.7497583996
6419,458.4285714285714,1441795.8468989115,1588791.853271425,2014051.9957121704,1695699.943320747,,1606543.6527963872,1563311.1227469628,1533513.1471620428,1611341.2081539617,,,1707927.5665368298,1682175.3726338258,1794266.9471176227,1513966.4684377718,1453861.8350367835,1916988.5989498002,1537358.106375146
6420,458.5,1418116.3355331253,1551438.9606143902,2072863.0785347766,1646024.5565971318,,1647113.5076445586,1478442.9766878805,1421553.174255313,1606751.861903304,,,2038880.350188934,1682157.8428097044,1835626.9496758867,,1448808.2372222268,1929282.0470804768,1421560.522429837
6421,458.57142857142856,1390768.6216293036,1595667.9015906428,2043401.483938293,1592365.230850652,,1566010.6842298948,1643971.436879176,1421230.1535770842,1727158.8350516916,,,1813391.4978597988,1663693.9841815834,1950739.229863295,1527778.4656388466,1446417.1337698621,1852288.9616882012,1438891.444508925
6422,458.6428571428571,1515411.451364622,1561537.5332936156,2102135.906809405,1702861.7315954217,,1571833.2597287751,1607336.154581454,1407823.3551140279,1815377.3455167995,,,1954612.0634939536,1659395.1752300316,1776579.960055832,1530784.7367588815,1503982.4920995275,1908620.8196813965,1389881.6139832484
6423,458.71428571428567,1490909.4569505807,1602650.8665526225,1932043.527826627,1712713.9672437587,,1565202.7043787078,1567159.3425846808,1421432.7397960976,1881357.955528506,,,1873703.3277454178,1592086.8233461585,1850598.4924511616,1525133.7280243179,1462326.3839460714,1762684.368001589,1490705.4843604346
6424,458.7857142857143,1371089.48370706,1671766.2852387372,1989948.617344308,1679802.1782244642,,1599228.9754556937,1560936.9787156794,1530428.0470188744,1692926.6213066154,,,1737633.0757480464,1769325.3996881216,1815671.3612276847,1499056.0404909055,1435979.293901051,1928160.9939429006,1659513.7305014536
6425,458.8571428571428,1440160.6333318104,1625828.5803043654,1961213.894411328,1705610.6927127645,,1590478.4332488386,1633549.4049721605,1529733.321607577,1766737.1786776802,,,1714198.872561127,1633826.7907419964,1812030.0736731768,1529496.7886974604,1543498.3868406478,1744975.679493768,1711810.86093585
6426,458.9285714285714,1446455.7110151572,1652940.2779183628,2080492.032952306,1661594.3447239343,,1598663.2578455498,1631531.5706173694,1686253.4260618156,1827489.974656566,,,1864797.7030812611,1605388.8543876335,1876674.5616113364,1493731.7048554388,1547943.5369341483,1655950.0662362124,1657854.1065551573
6427,459.0,1457453.700039616,1630127.8127889389,1859777.6039880551,1714239.3315442088,,1629757.0944575788,1494165.9223236933,1639953.9865642486,1541682.919995165,,,1703293.5444268708,1808536.1003122483,1865192.5937120824,1502748.9515707567,1536710.6031122792,1818644.0739103358,1505751.1316127507
6428,459.07142857142856,1439286.271719011,1597167.0296404525,1894906.0406701767,1760268.4881196104,,1523458.2203920346,1633627.5860608045,1591896.4612902505,1783776.8369233161,,,1560348.241358918,1627438.9606883188,1727692.9471777591,1533874.293467689,1572045.3836752132,1587024.0744575714,1514473.5359336638
6429,459.1428571428571,1449848.5286476752,1526831.6252126435,1951688.0937325747,1822776.0420641555,,1481001.6118405173,1681491.5413441253,1479813.4126317394,1665025.0226159242,,,1545389.7235499131,1696483.6268344212,1927436.0099299601,1530674.0603745452,1613926.173240935,1708649.354660773,1505285.1898380164
6430,459.21428571428567,1456261.807024146,1530811.3877665584,1924519.3961395496,1822574.649973803,,1631628.7309331868,1617188.6177497965,1500224.4179536728,1899229.629157218,,,1513634.038540284,1642476.9735179099,1843680.174373087,1482595.8868169356,1563905.6387957043,1793907.23770503,1616227.6692063382
6431,459.2857142857143,1533291.3681756922,1590720.9642169534,2100160.4377999315,1838604.4197834851,,1600630.7513326972,1667749.7335348641,1640316.2738007389,1659984.8107288447,,,1660209.1917516505,1495563.5816088768,1903189.2352477135,1486357.8093946688,1545475.3179296749,1535250.4714582707,1542857.8366800414
6432,459.3571428571428,1497139.9563192178,1522520.8355074287,1852151.2252707514,1728061.5472366866,,1626563.813530008,1578515.1572876307,1558263.5382788805,1656072.7005893672,,,1752480.4376670406,1748064.1911435674,1899021.495208322,1488381.4115790965,1520230.7503423062,1908403.4980848427,1500275.5489047363
6433,459.4285714285714,1418485.3331501945,1578883.233999689,2033100.8758189522,1639461.907957869,,1593843.4764555378,1515252.778764336,1466022.7901219446,1718672.2851237708,,,1771939.8765785329,1504703.8087006642,1877496.9203715133,1474907.248002865,1567570.059198966,1875532.4366203872,
6434,459.5,1504685.4257931472,1610893.9756058906,2033100.8758189522,1626105.83076478,,1466236.0318754718,1546771.4691282765,1385923.9740086775,,,,1808739.7468694332,1684261.519361105,1707412.2753497572,,1457036.3293295465,1891101.3932874026,1717065.785130195
6435,459.57142857142856,1523215.669632416,1590564.8379663124,1984455.4302916166,1649195.0831031685,,1515191.0622761135,1533418.23290061,1424528.4006647374,1466966.8428079078,,,1704762.9771906266,1609816.582461207,1786190.2455674019,1480891.2577322195,1530047.219808152,1887524.575148093,
6436,459.6428571428571,1492776.8827975665,1465674.1365353828,,1735359.8404743255,,1554165.8023208976,1661977.4005123803,1372135.8840449788,1728810.3100668935,,,1628550.8064992295,1674235.5747280822,1902896.2267219343,1311352.500111974,1609231.0151597133,1735604.9042039677,1576606.6377602397
6437,459.71428571428567,1497777.9921678638,1574936.1786251431,,1683794.7347965748,,1636253.798777765,1508807.2507414683,1381889.0297185709,,,,1713650.060318368,1645013.6945017746,1943513.305129546,1329047.5179513898,1624352.3527820152,1771167.1594006682,1573657.3832068187
6438,459.7857142857143,1463870.0432238963,1548079.8319063913,,1704475.522791055,,1632979.0936818563,1602971.1245921878,1527784.4807344477,1633913.790212607,,2195941.821737956,1690391.1613642438,1649355.9558722684,1858523.9120340622,1317337.4778798597,1515179.4564457035,1665870.0851824097,1657092.059217733
6439,459.8571428571428,1422359.387829926,1593603.34729189,,1652591.549067337,,1458128.1728166689,1616363.8343941143,1406542.1049961587,1860735.6915349918,,,1759636.6034143872,1782719.4638011267,1915046.1172921462,1275621.9034978696,1557436.355823002,1779469.4698491537,1522090.498613097
6440,459.9285714285714,1492841.0787457353,1652857.1911562434,,1641541.5720126196,,1522526.6096632024,1556079.327240134,1437836.3132296572,1768511.9558157176,,,1614616.6275677425,1528188.6463233014,1784643.3125180653,1360305.1854036213,1524956.6260050037,1876945.3486365501,1539349.236627217
6441,460.0,1481403.1517643272,1694936.3907561167,,1756527.2528495498,,1621946.993749066,1585332.6523287368,1463250.921111375,1794754.9041591804,,1975560.6724968045,1575877.9429231614,1592254.6511664526,1835244.392971031,1361397.981072707,1352162.1562694611,1817336.5091988256,1565657.7216386043
6442,460.07142857142856,1460869.0905201242,1522191.8420109854,,1643031.0722626175,,1656536.4749450637,1541001.3597793705,1486520.1162059163,1591619.588434741,,2155330.895437636,1635861.2657945694,1651394.082400888,1771035.0566639265,1351044.873754597,1367476.028102855,1905912.0610195643,1451367.3768187934
6443,460.1428571428571,1499343.905606256,1580370.7533363996,,1798518.1039579322,,1584015.450498139,1656241.8648770999,1480102.6522486776,1727389.0903071498,,2263396.957852591,1525910.5558593879,1681505.870144405,1873811.0464349184,1348322.6435019057,1439129.7346815846,1989243.5272389369,1651380.3408264332
6444,460.21428571428567,1517929.9412815708,1587224.045776957,,1841223.7735327955,,1598008.7443220988,1642680.9190919606,1431319.3645334505,1693844.2570053935,,2402294.7351050163,1613774.7549365873,1641200.7515808388,1819915.5830782352,1376636.2459093954,1438152.6771402254,1961593.4785902253,1631541.523693599
6445,460.2857142857143,1541299.8269045867,1684339.0176405602,,1726436.286592201,,1544073.652102051,1622598.7345013055,1427869.1240678243,1643938.0037993055,,,1540033.6906815306,1677631.1735408576,1815597.9198728434,1258295.9454868997,1407505.6543162982,1837090.1029200526,1482441.1352610479
6446,460.3571428571428,1458255.4792930651,1649471.246210326,,1651791.5521530793,,1457603.7491408044,1534327.1524739792,1444498.7476282993,1814109.4642213061,,,1509944.9632887412,1641892.3723881713,1782810.306460225,1353392.4268888903,1499502.2856733478,1722390.2285797298,1507325.6707309396
